RSSI,Ping,send_time_echoer,recv_time_echoer
-66,NA,117394505000,117393024000
-65,NA,117514224000,117512940000
-65,NA,117624158000,117622895000
-65,NA,117734163000,117732911000
-66,NA,117844183000,117842909000
-65,NA,117954162000,117952907000
-65,NA,118064187000,118062903000
-66,NA,118174165000,118172916000
-65,NA,118284252000,118282931000
-66,NA,118394174000,118392908000
-65,NA,118504237000,118502928000
-65,NA,118614185000,118612911000
-65,NA,118724224000,118722908000
-65,NA,118834188000,118832919000
-65,NA,118944182000,118942903000
-65,NA,119054195000,119052918000
-66,NA,119164198000,119162915000
-65,NA,119274286000,119272931000
-65,NA,119384199000,119382911000
-67,NA,119494236000,119492941000
-66,NA,119604193000,119602908000
-65,NA,119714201000,119712912000
-67,NA,119824199000,119822911000
-65,NA,119934256000,119932915000
-65,NA,120044202000,120042907000
-65,NA,120154207000,120152919000
-65,NA,120264271000,120262936000
-65,NA,120374214000,120372918000
-67,NA,120484261000,120482936000
-65,NA,120594350000,120592906000
-65,NA,120704229000,120702913000
-65,NA,120814222000,120812924000
-65,NA,120924211000,120922902000
-66,NA,121034219000,121032913000
-66,NA,121144226000,121142912000
-65,NA,121254292000,121252949000
-66,NA,121364236000,121362906000
-66,NA,121474409000,121472937000
-67,NA,121584226000,121582910000
-66,NA,121694234000,121692917000
-65,NA,121804227000,121802916000
-65,NA,121914233000,121912907000
-65,NA,122024336000,122022955000
-65,NA,122134337000,122132969000
-65,NA,122244620000,122243220000
-66,NA,122354357000,122352966000
-65,NA,122464368000,122462980000
-65,NA,122574480000,122572961000
-65,NA,122684339000,122682958000
-65,NA,122794339000,122792967000
-66,NA,122904337000,122902950000
-66,NA,123014331000,123012960000
-65,NA,123124334000,123122959000
-65,NA,123234331000,123232958000
-65,NA,123344396000,123342980000
-65,NA,123454378000,123452982000
-65,NA,123564324000,123562950000
-65,NA,123674336000,123672959000
-65,NA,123784335000,123782962000
-65,NA,123894474000,123892963000
-65,NA,124004331000,124002952000
-67,NA,124114324000,124112962000
-65,NA,124224330000,124222952000
-68,NA,124334399000,124332992000
-65,NA,124444378000,124442974000
-67,NA,124554342000,124552957000
-65,NA,124664342000,124662960000
-65,NA,124774333000,124772969000
-65,NA,124884340000,124882952000
-65,NA,124994336000,124992962000
-66,NA,125104337000,125102960000
-65,NA,125214340000,125212963000
-65,NA,125324405000,125322985000
-66,NA,125434521000,125432978000
-65,NA,125544325000,125542955000
-65,NA,125654331000,125652960000
-65,NA,125764338000,125762959000
-65,NA,125874323000,125872954000
-66,NA,125984328000,125982954000
-65,NA,126094338000,126092970000
-66,NA,126204326000,126202946000
-65,NA,126314390000,126312991000
-65,NA,126424380000,126422975000
-65,NA,126534339000,126532960000
-66,NA,126644337000,126642957000
-66,NA,126754336000,126752968000
-67,NA,126864329000,126862952000
-65,NA,126974344000,126972966000
-66,NA,127084332000,127082959000
-65,NA,127194328000,127192957000
-68,NA,127304401000,127302984000
-66,NA,127414375000,127412983000
-66,NA,127524322000,127522950000
-67,NA,127634335000,127632961000
-65,NA,127744334000,127742960000
-66,NA,127854325000,127852957000
-67,NA,127964337000,127962956000
-66,NA,128074513000,128072964000
-66,NA,128184361000,128182950000
-66,NA,128294398000,128292996000
