RSSI,Ping,send_time_echoer,recv_time_echoer
-82,NA,308994734000,308993163000
-82,NA,309104201000,309102922000
-80,NA,309214186000,309212886000
-81,NA,309324242000,309322944000
-81,NA,309434240000,309432917000
-80,NA,309544164000,309542906000
-80,NA,309654193000,309652896000
-80,NA,309764176000,309762907000
-80,NA,309874196000,309872892000
-80,NA,309984174000,309982906000
-80,NA,310094209000,310092898000
-82,NA,310204182000,310202905000
-83,NA,310314281000,310312930000
-83,NA,310424334000,310422939000
-84,NA,310534204000,310532907000
-83,NA,310644201000,310642906000
-81,NA,310754205000,310752903000
-87,NA,310864237000,310862910000
NA,NA,NA,NA
-87,NA,311084203000,311082896000
-85,NA,311194206000,311192911000
-86,NA,311304252000,311302925000
-87,NA,311414248000,311412921000
-88,NA,311524223000,311522900000
-87,NA,311634265000,311632908000
-88,NA,311744198000,311742893000
-87,NA,311854198000,311852903000
-87,NA,311964203000,311962902000
-88,NA,312074202000,312072904000
-88,NA,312184230000,312182897000
-88,NA,312294403000,312292943000
-87,NA,312404423000,312402895000
-89,NA,312514222000,312512905000
-87,NA,312624200000,312622886000
-87,NA,312734211000,312732897000
-89,NA,312844214000,312842889000
-87,NA,312954209000,312952897000
-88,NA,313064233000,313062883000
-88,NA,313174281000,313172893000
-88,NA,313284291000,313282923000
-89,NA,313394221000,313392894000
-89,NA,313504364000,313502951000
-88,NA,313614212000,313612904000
-87,NA,313724238000,313722891000
-86,NA,313834232000,313832909000
-87,NA,313944232000,313942906000
-88,NA,314054230000,314052901000
-88,NA,314164258000,314162895000
-90,NA,314274442000,314272937000
-88,NA,314384281000,314382891000
-89,NA,314494343000,314492928000
-90,NA,314604240000,314602900000
-87,NA,314714238000,314712898000
-88,NA,314824247000,314822898000
-88,NA,314934253000,314932911000
-88,NA,315044248000,315042888000
-88,NA,315154254000,315152901000
-89,NA,315264300000,315262915000
-86,NA,315374254000,315372895000
-87,NA,315484389000,315482909000
-87,NA,315594350000,315592904000
-87,NA,315704328000,315702886000
-86,NA,315814249000,315812901000
-86,NA,315924249000,315922889000
-86,NA,316034253000,316032898000
-85,NA,316144262000,316142892000
-84,NA,316254363000,316252934000
-85,NA,316364263000,316362886000
NA,NA,NA,NA
-86,NA,316584355000,316582922000
-87,NA,316694269000,316692893000
-87,NA,316804264000,316802901000
-88,NA,316914269000,316912890000
-87,NA,317024288000,317022900000
-90,NA,317134352000,317132890000
-88,NA,317244616000,317243092000
-89,NA,317354311000,317352896000
-88,NA,317464352000,317462913000
-89,NA,317574268000,317572888000
-89,NA,317684370000,317682908000
-89,NA,317794283000,317792893000
-89,NA,317904358000,317902899000
-89,NA,318014289000,318012894000
-88,NA,318124356000,318122897000
-89,NA,318234290000,318232889000
-88,NA,318344372000,318342939000
-89,NA,318454381000,318452907000
-90,NA,318564368000,318562899000
-90,NA,318674294000,318672891000
-89,NA,318784362000,318782893000
-88,NA,318894303000,318892892000
-90,NA,319004360000,319002901000
-88,NA,319114309000,319112891000
-88,NA,319224368000,319222899000
-88,NA,319334394000,319332920000
-89,NA,319444373000,319442915000
-90,NA,319554378000,319552890000
-93,NA,319664386000,319662903000
-93,NA,319774388000,319772889000
-93,NA,319884549000,319882898000
