RSSI,Ping,send_time_echoer,recv_time_echoer
-75,NA,792603631809448000,792603631808156000
-74,NA,792603631929542000,792603631928209000
-75,NA,792603632039552000,792603632038201000
-75,NA,792603632149541000,792603632148207000
-75,NA,792603632259567000,792603632258205000
-75,NA,792603632369526000,792603632368198000
-76,NA,792603632479552000,792603632478206000
-77,NA,792603632589533000,792603632588197000
-83,NA,792603632699563000,792603632698203000
-82,NA,792603632809529000,792603632808203000
-81,NA,792603632919574000,792603632918204000
-83,NA,792603633029544000,792603633028202000
-78,NA,792603633139593000,792603633138216000
-75,NA,792603633249551000,792603633248206000
-75,NA,792603633359536000,792603633358207000
-72,NA,792603633469551000,792603633468204000
-72,NA,792603633579549000,792603633578204000
-70,NA,792603633689579000,792603633688206000
-69,NA,792603633799546000,792603633798212000
-71,NA,792603633909548000,792603633908203000
-78,NA,792603634019555000,792603634018208000
-83,NA,792603634129554000,792603634128210000
-82,NA,792603634239563000,792603634238219000
-82,NA,792603634349615000,792603634348210000
-76,NA,792603634459551000,792603634458215000
-67,NA,792603634569538000,792603634568209000
-72,NA,792603634679555000,792603634678217000
-71,NA,792603634789547000,792603634788215000
-77,NA,792603634899558000,792603634898214000
-85,NA,792603635009604000,792603635008214000
-83,NA,792603635119564000,792603635118228000
-83,NA,792603635229562000,792603635228220000
-76,NA,792603635339561000,792603635338218000
-72,NA,792603635449539000,792603635448218000
-75,NA,792603635559548000,792603635558220000
-84,NA,792603635669554000,792603635668218000
-84,NA,792603635779558000,792603635778223000
-76,NA,792603635889645000,792603635888217000
-72,NA,792603635999558000,792603635998224000
-71,NA,792603636109583000,792603636108237000
-72,NA,792603636219601000,792603636218231000
-73,NA,792603636329544000,792603636328224000
-74,NA,792603636439560000,792603636438229000
-74,NA,792603636549559000,792603636548221000
-75,NA,792603636659573000,792603636658230000
-75,NA,792603636769548000,792603636768236000
-76,NA,792603636879567000,792603636878228000
-77,NA,792603636989656000,792603636988225000
-75,NA,792603637099592000,792603637098237000
-72,NA,792603637209586000,792603637208232000
-66,NA,792603637319573000,792603637318232000
-71,NA,792603637429564000,792603637428230000
-71,NA,792603637539574000,792603637538229000
-72,NA,792603637649566000,792603637648229000
-74,NA,792603637759574000,792603637758237000
-79,NA,792603637869569000,792603637868228000
-88,NA,792603637979584000,792603637978234000
NA,NA,NA,NA
-78,NA,792603638199640000,792603638198254000
-73,NA,792603638309666000,792603638308241000
-75,NA,792603638419704000,792603638418237000
-71,NA,792603638529600000,792603638528240000
-71,NA,792603638639578000,792603638638233000
-70,NA,792603638749594000,792603638748241000
-73,NA,792603638859591000,792603638858239000
-70,NA,792603638969595000,792603638968238000
-71,NA,792603639079618000,792603639078244000
-71,NA,792603639189766000,792603639188365000
-71,NA,792603370864208000,792603370862792000
-72,NA,792603370974182000,792603370972791000
-75,NA,792603371084159000,792603371082787000
-77,NA,792603371194164000,792603371192790000
-69,NA,792603371304163000,792603371302789000
-69,NA,792603371414241000,792603371412789000
-69,NA,792603371524303000,792603371522790000
-69,NA,792603371624718000,792603371623217000
-68,NA,792603371744196000,792603371742793000
-68,NA,792603371854188000,792603371852796000
-68,NA,792603371964172000,792603371962792000
-68,NA,792603372074202000,792603372072795000
-70,NA,792603372184185000,792603372182794000
-68,NA,792603372294190000,792603372292794000
-68,NA,792603372404193000,792603372402795000
-69,NA,792603372514198000,792603372512798000
-68,NA,792603372624327000,792603372622913000
-69,NA,792603372734234000,792603372732799000
-70,NA,792603372844207000,792603372842802000
-69,NA,792603372954215000,792603372952803000
-68,NA,792603373064216000,792603373062801000
-70,NA,792603373174218000,792603373172802000
-68,NA,792603373284208000,792603373282803000
-70,NA,792603373394227000,792603373392805000
-69,NA,792603373504220000,792603373502804000
-69,NA,792603373614225000,792603373612804000
-69,NA,792603373724252000,792603373722807000
-69,NA,792603373834240000,792603373832810000
-69,NA,792603373950128000,792603373942807000
-69,NA,792603374054253000,792603374052817000
-68,NA,792603374164172000,792603374162719000
-68,NA,792603374273977000,792603374272717000
