RSSI,Ping,send_time_echoer,recv_time_echoer
-93,NA,792603172849677000,792603172848244000
-93,NA,792603172959463000,792603172958175000
-93,NA,792603173069551000,792603173068188000
-92,NA,792603173179465000,792603173178171000
-92,NA,792603173289528000,792603173288189000
-94,NA,792603173399445000,792603173398171000
-93,NA,792603173509487000,792603173508183000
-94,NA,792603173619459000,792603173618177000
-93,NA,792603173729546000,792603173728180000
-93,NA,792603173839458000,792603173838176000
-92,NA,792603173949549000,792603173948188000
-96,NA,792603174059610000,792603174058339000
-93,NA,792603174169585000,792603174168186000
-93,NA,792603174279520000,792603174278191000
-93,NA,792603174389516000,792603174388187000
-95,NA,792603174499538000,792603174498185000
-92,NA,792603174609535000,792603174608189000
-94,NA,792603174719596000,792603174718181000
-93,NA,792603174829715000,792603174828190000
-92,NA,792603174939621000,792603174938260000
-95,NA,792603175049626000,792603175048261000
-93,NA,792603175159685000,792603175158287000
-93,NA,792603175269692000,792603175268283000
-93,NA,792603175379684000,792603175378257000
NA,NA,NA,NA
-95,NA,792603175599643000,792603175598262000
-93,NA,792603175709621000,792603175708266000
-91,NA,792603175819629000,792603175818264000
-93,NA,792603175929633000,792603175928264000
-93,NA,792603176039659000,792603176038259000
-92,NA,792603176149724000,792603176148285000
-93,NA,792603176259686000,792603176258283000
-94,NA,792603176369636000,792603176368270000
-92,NA,792603176479615000,792603176478252000
-94,NA,792603176589613000,792603176588258000
-92,NA,792603176699628000,792603176698269000
-93,NA,792603176809623000,792603176808258000
-93,NA,792603176919654000,792603176918260000
-93,NA,792603177029684000,792603177028258000
-95,NA,792603177139678000,792603177138294000
-93,NA,792603177249684000,792603177248276000
-91,NA,792603177359626000,792603177358265000
-93,NA,792603177469621000,792603177468257000
-92,NA,792603177579635000,792603177578272000
-93,NA,792603177689632000,792603177688267000
-93,NA,792603177799624000,792603177798262000
-91,NA,792603177909626000,792603177908262000
-94,NA,792603178019689000,792603178018280000
-94,NA,792603178131815000,792603178128278000
-91,NA,792603178239594000,792603178238231000
-93,NA,792603178349475000,792603178348210000
-93,NA,792603178459501000,792603178458213000
-92,NA,792603178569503000,792603178568209000
-93,NA,792603178679502000,792603178678217000
-92,NA,792603178789491000,792603178788209000
-91,NA,792603178899510000,792603178898218000
-93,NA,792603179009502000,792603179008215000
-93,NA,792603179119523000,792603179118225000
-93,NA,792603179229577000,792603179228221000
-93,NA,792603179339536000,792603179338224000
-94,NA,792603179449616000,792603179448214000
-93,NA,792603179559537000,792603179558221000
-93,NA,792603179669562000,792603179668220000
-94,NA,792603179779507000,792603179778223000
-95,NA,792603179889518000,792603179888219000
-92,NA,792603179999578000,792603179998227000
-93,NA,792603180109578000,792603180108227000
-94,NA,792603180219594000,792603180218236000
-93,NA,792603180329558000,792603180328224000
-94,NA,792603180439578000,792603180438226000
-94,NA,792603180549571000,792603180548224000
-91,NA,792603180659580000,792603180658234000
-93,NA,792603180769573000,792603180768224000
-96,NA,792603180879618000,792603180878231000
-94,NA,792603180989705000,792603180988229000
-93,NA,792603181099641000,792603181098241000
-93,NA,792603181209595000,792603181208237000
-93,NA,792603181319582000,792603181318238000
-92,NA,792603181429573000,792603181428228000
-93,NA,792603181539599000,792603181538238000
-93,NA,792603181649584000,792603181648234000
-90,NA,792603181759585000,792603181758236000
-94,NA,792603181869583000,792603181868234000
-93,NA,792603181979589000,792603181978244000
-92,NA,792603182089599000,792603182088237000
-93,NA,792603182199609000,792603182198248000
-91,NA,792603182309569000,792603182308239000
-91,NA,792603182419596000,792603182418243000
-94,NA,792603182529597000,792603182528238000
-90,NA,792603182639595000,792603182638247000
-93,NA,792603182749581000,792603182748238000
-92,NA,792603182859608000,792603182858248000
-93,NA,792603182969594000,792603182968244000
-94,NA,792603183079613000,792603183078254000
-92,NA,792603183189721000,792603183188359000
-94,NA,792603183299599000,792603183298252000
-94,NA,792603183409596000,792603183408239000
-93,NA,792603183519638000,792603183518247000
-92,NA,792603183629712000,792603183628158000
-93,NA,792603183739634000,792603183738248000
