RSSI,Ping,send_time_echoer,recv_time_echoer
-95,NA,792602951329933000,792602951328407000
-94,NA,792602951429518000,792602951428205000
-94,NA,792602951539491000,792602951538174000
-93,NA,792602951649499000,792602951648181000
-94,NA,792602951769495000,792602951768175000
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
-94,NA,792602952199585000,792602952198238000
-92,NA,792602952309530000,792602952308199000
NA,NA,NA,NA
-92,NA,792602952529503000,792602952528182000
-92,NA,792602952639539000,792602952638186000
NA,NA,NA,NA
-91,NA,792602952859511000,792602952858188000
NA,NA,NA,NA
-95,NA,792602953079581000,792602953078221000
NA,NA,NA,NA
-94,NA,792602953299540000,792602953298200000
NA,NA,NA,NA
NA,NA,NA,NA
-90,NA,792602953629527000,792602953628189000
-87,NA,792602953739512000,792602953738179000
-90,NA,792602953849518000,792602953848195000
-87,NA,792602953959514000,792602953958187000
-91,NA,792602954069544000,792602954068211000
-92,NA,792602954179546000,792602954178178000
-92,NA,792602954289551000,792602954288212000
-91,NA,792602954399516000,792602954398183000
-92,NA,792602954509509000,792602954508180000
-91,NA,792602954619518000,792602954618192000
-92,NA,792602954729509000,792602954728185000
-92,NA,792602954839569000,792602954838182000
-92,NA,792602954949523000,792602954948193000
-92,NA,792602955059695000,792602955058370000
-92,NA,792602955169542000,792602955168187000
-91,NA,792602955279571000,792602955278217000
-90,NA,792602955389528000,792602955388188000
-93,NA,792602955499558000,792602955498180000
-92,NA,792602955609523000,792602955608197000
-93,NA,792602955719527000,792602955718187000
-93,NA,792602955829520000,792602955828181000
-91,NA,792602955939528000,792602955938189000
-91,NA,792602956049523000,792602956048190000
-92,NA,792602956159588000,792602956158225000
-91,NA,792602956269596000,792602956268216000
-89,NA,792602956379584000,792602956378186000
-90,NA,792602956489526000,792602956488184000
NA,NA,NA,NA
-93,NA,792602956709529000,792602956708194000
-89,NA,792602956819528000,792602956818187000
-86,NA,792602956929534000,792602956928180000
-85,NA,792602957039542000,792602957038200000
-85,NA,792602957149587000,792602957148218000
-84,NA,792602957259615000,792602957258216000
-85,NA,792602957369530000,792602957368188000
-84,NA,792602957479573000,792602957478193000
-86,NA,792602957589623000,792602957588187000
-86,NA,792602957699577000,792602957698181000
-86,NA,792602957809540000,792602957808178000
-86,NA,792602957919542000,792602957918192000
-86,NA,792602958029539000,792602958028178000
-86,NA,792602958139611000,792602958138208000
-86,NA,792602958249600000,792602958248204000
-90,NA,792602958359552000,792602958358192000
-88,NA,792602958469571000,792602958468182000
-88,NA,792602958579570000,792602958578189000
-87,NA,792602958689550000,792602958688184000
-87,NA,792602958799598000,792602958798184000
-88,NA,792602958909656000,792602958908192000
-87,NA,792602959019587000,792602959018191000
-87,NA,792602959129627000,792602959128213000
-87,NA,792602959239615000,792602959238208000
-86,NA,792602959349543000,792602959348186000
-86,NA,792602959459568000,792602959458182000
-88,NA,792602959569556000,792602959568187000
-86,NA,792602959679561000,792602959678187000
-87,NA,792602959789567000,792602959788183000
-88,NA,792602959899575000,792602959898190000
-90,NA,792602960009569000,792602960008181000
-89,NA,792602960119646000,792602960118213000
-89,NA,792602960229631000,792602960228211000
-87,NA,792602960339618000,792602960338188000
-87,NA,792602960449695000,792602960448176000
-87,NA,792602960559611000,792602960558191000
-88,NA,792602960669556000,792602960668180000
-87,NA,792602960779574000,792602960778180000
-87,NA,792602960889570000,792602960888186000
-87,NA,792602960999579000,792602960998184000
-87,NA,792602961109627000,792602961108206000
-88,NA,792602961219634000,792602961218204000
-87,NA,792602961332092000,792602961328184000
-88,NA,792602961439563000,792602961438205000
-87,NA,792602961549445000,792602961548188000
-86,NA,792602961659441000,792602961658177000
-87,NA,792602961769438000,792602961768174000
-86,NA,792602961879455000,792602961878192000
-86,NA,792602961989444000,792602961988178000
-85,NA,792602962099560000,792602962098200000
-86,NA,792602962209568000,792602962208229000
