RSSI,Ping,send_time_echoer,recv_time_echoer
-75,NA,792603426314129000,792603426312730000
-74,NA,792603426424002000,792603426422710000
-75,NA,792603426534004000,792603426532694000
-75,NA,792603426643999000,792603426642725000
-74,NA,792603426754003000,792603426752709000
-75,NA,792603426863993000,792603426862695000
-75,NA,792603426974001000,792603426972705000
-75,NA,792603427083998000,792603427082709000
-74,NA,792603427194006000,792603427192710000
-75,NA,792603427303995000,792603427302695000
-75,NA,792603427414008000,792603427412707000
-75,NA,792603427523997000,792603427522702000
-74,NA,792603427634070000,792603427632738000
-75,NA,792603427744002000,792603427742704000
-74,NA,792603427854006000,792603427852698000
-75,NA,792603427964000000,792603427962699000
-75,NA,792603428074009000,792603428072706000
-75,NA,792603428184012000,792603428182696000
-75,NA,792603428294009000,792603428292703000
-74,NA,792603428404005000,792603428402702000
-75,NA,792603428514010000,792603428512699000
-75,NA,792603428624170000,792603428622891000
-75,NA,792603428734029000,792603428732718000
-75,NA,792603428844086000,792603428842708000
-75,NA,792603428954013000,792603428952704000
-75,NA,792603429064009000,792603429062707000
-75,NA,792603429174014000,792603429172707000
-75,NA,792603429284008000,792603429282703000
-75,NA,792603429394017000,792603429392705000
-75,NA,792603429504106000,792603429502703000
-75,NA,792603429614016000,792603429612704000
-75,NA,792603429724038000,792603429722727000
-75,NA,792603429834019000,792603429832710000
-75,NA,792603429944012000,792603429942700000
-75,NA,792603430054047000,792603430052726000
-75,NA,792603430164014000,792603430162709000
-75,NA,792603430274020000,792603430272717000
-75,NA,792603430384152000,792603430382714000
-75,NA,792603430494021000,792603430492714000
-75,NA,792603430604016000,792603430602708000
-74,NA,792603430714081000,792603430712745000
-75,NA,792603430824019000,792603430822708000
-75,NA,792603430934037000,792603430932716000
-75,NA,792603431044031000,792603431042714000
-75,NA,792603431154043000,792603431152720000
-75,NA,792603431264026000,792603431262712000
-75,NA,792603431374035000,792603431372719000
-74,NA,792603431484182000,792603431482707000
-74,NA,792603431594048000,792603431592715000
-75,NA,792603431704087000,792603431702737000
-74,NA,792603431814089000,792603431812723000
-74,NA,792603431924030000,792603431922703000
-75,NA,792603432034051000,792603432032715000
-74,NA,792603432144032000,792603432142705000
-75,NA,792603432254052000,792603432252712000
-75,NA,792603432364047000,792603432362710000
-75,NA,792603432474052000,792603432472709000
-75,NA,792603432584047000,792603432582702000
-74,NA,792603432694117000,792603432692744000
-75,NA,792603432804221000,792603432802706000
-75,NA,792603432914067000,792603432912709000
-74,NA,792603433024051000,792603433022712000
-75,NA,792603433134069000,792603433132711000
-75,NA,792603433244108000,792603433242712000
-75,NA,792603433354071000,792603433352712000
-75,NA,792603433464052000,792603433462700000
-74,NA,792603433574071000,792603433572706000
-75,NA,792603433684111000,792603433682726000
-75,NA,792603433794087000,792603433792713000
-75,NA,792603433904079000,792603433902705000
-75,NA,792603434014088000,792603434012715000
-75,NA,792603434124075000,792603434122703000
-75,NA,792603434234087000,792603434232706000
-75,NA,792603434344243000,792603434342704000
-74,NA,792603434454089000,792603434452709000
-75,NA,792603434564083000,792603434562703000
-75,NA,792603434674153000,792603434672741000
-74,NA,792603434784125000,792603434782714000
-75,NA,792603434894110000,792603434892710000
-75,NA,792603435004106000,792603435002710000
-75,NA,792603435114132000,792603435112717000
-75,NA,792603435224099000,792603435222704000
-75,NA,792603435334108000,792603435332710000
-74,NA,792603435444107000,792603435442708000
-75,NA,792603435554114000,792603435552710000
-74,NA,792603435664159000,792603435662736000
-75,NA,792603435774141000,792603435772715000
-75,NA,792603435884115000,792603435882702000
-75,NA,792603435994130000,792603435992710000
-75,NA,792603436104110000,792603436102703000
-75,NA,792603436214181000,792603436212722000
-75,NA,792603436324125000,792603436322705000
-75,NA,792603436434131000,792603436432706000
-75,NA,792603436544132000,792603436542703000
-75,NA,792603436654196000,792603436652739000
-74,NA,792603436764135000,792603436762703000
-74,NA,792603436874152000,792603436872712000
-74,NA,792603436984308000,792603436982705000
-74,NA,792603437094141000,792603437092709000
-75,NA,792603437204136000,792603437202703000
