RSSI,Ping,send_time_sender,recv_time_sender
-37,17,792156690272904000,792156690289223000
-36,20,792156690379120000,792156690399065000
-35,20,792156690489124000,792156690509056000
-36,21,792156690599120000,792156690619242000
-35,21,792156690709131000,792156690729154000
-35,21,792156690819005000,792156690839105000
-35,20,792156690929149000,792156690949065000
-35,20,792156691039127000,792156691059060000
-34,20,792156691149125000,792156691169053000
-35,21,792156691259124000,792156691279181000
-35,20,792156691369129000,792156691389059000
-35,20,792156691479125000,792156691499056000
-35,20,792156691589126000,792156691609059000
-35,20,792156691699131000,792156691719054000
-35,20,792156691809122000,792156691829060000
-35,20,792156691919133000,792156691939054000
-35,20,792156692029118000,792156692049060000
-35,21,792156692139089000,792156692159168000
-35,21,792156692249000000,792156692269152000
-35,20,792156692359312000,792156692379046000
-35,20,792156692469128000,792156692489053000
-34,20,792156692579128000,792156692599057000
-35,21,792156692689151000,792156692709184000
-35,20,792156692799108000,792156692819064000
-35,20,792156692909133000,792156692929056000
-35,20,792156693019122000,792156693039059000
-34,20,792156693129124000,792156693149064000
-35,20,792156693239124000,792156693259061000
-34,20,792156693349137000,792156693369062000
-35,20,792156693459128000,792156693479065000
-35,21,792156693569116000,792156693589161000
-35,21,792156693678999000,792156693699152000
-34,21,792156693789000000,792156693809105000
-34,20,792156693899138000,792156693919062000
-34,20,792156694009122000,792156694029055000
-35,20,792156694119124000,792156694139056000
-35,20,792156694229125000,792156694249062000
-34,20,792156694339143000,792156694359064000
-35,20,792156694449134000,792156694469062000
-34,20,792156694559124000,792156694579060000
-35,20,792156694669125000,792156694689061000
-34,20,792156694779126000,792156694799062000
-35,20,792156694889133000,792156694909054000
-35,20,792156694999118000,792156695019056000
-35,21,792156695109082000,792156695129155000
-35,21,792156695219008000,792156695239153000
-34,20,792156695329121000,792156695349059000
-34,20,792156695439131000,792156695459056000
-34,20,792156695549126000,792156695569069000
-34,20,792156695659124000,792156695679058000
-35,20,792156695769122000,792156695789060000
-35,20,792156695879133000,792156695899053000
-35,20,792156695989125000,792156696009057000
-35,20,792156696099132000,792156696119058000
-35,20,792156696209123000,792156696229060000
-35,20,792156696319132000,792156696339056000
-35,20,792156696429122000,792156696449057000
-35,21,792156696539118000,792156696559265000
-35,21,792156696649001000,792156696669153000
-35,21,792156696759002000,792156696779115000
-35,19,792156696869306000,792156696889072000
-35,20,792156696979134000,792156696999058000
-35,20,792156697089123000,792156697109062000
-35,20,792156697199125000,792156697219062000
-35,20,792156697309136000,792156697329056000
-35,20,792156697419124000,792156697439059000
-35,20,792156697529121000,792156697549062000
-34,20,792156697639124000,792156697659061000
-35,20,792156697749123000,792156697769062000
-34,21,792156697859157000,792156697879103000
-35,21,792156697969109000,792156697989477000
-34,21,792156698079040000,792156698099160000
-34,21,792156698188998000,792156698209113000
-35,30,792156698299232000,792156698329195000
-35,20,792156698409136000,792156698429085000
-35,20,792156698519128000,792156698539060000
-35,20,792156698629127000,792156698649058000
-35,20,792156698739149000,792156698759066000
-35,21,792156698849121000,792156698869265000
-34,20,792156698959125000,792156698979057000
-34,10,792156699069117000,792156699079059000
-35,20,792156699179122000,792156699199065000
-35,19,792156699289245000,792156699309054000
-35,20,792156699399129000,792156699419056000
-35,21,792156699509115000,792156699529178000
-35,21,792156699619004000,792156699639160000
-35,21,792156699729002000,792156699749131000
-35,20,792156699839120000,792156699859068000
-35,20,792156699949132000,792156699969054000
-35,20,792156700059124000,792156700079058000
-34,20,792156700169121000,792156700189059000
-34,19,792156700279246000,792156700299093000
-35,20,792156700389121000,792156700409057000
-35,20,792156700499128000,792156700519065000
-35,20,792156700609121000,792156700629062000
-35,20,792156700719123000,792156700739065000
-35,20,792156700829121000,792156700849058000
-35,21,792156700939126000,792156700959059000
-34,21,792156701049046000,792156701069180000
-34,21,792156701159003000,792156701179160000
