RSSI,Ping,send_time_echoer,recv_time_echoer
-34,NA,792156012721148000,792156012719389000
-33,NA,792156012831089000,792156012829360000
-33,NA,792156012941120000,792156012939358000
-33,NA,792156013051089000,792156013049354000
-33,NA,792156013161109000,792156013159346000
-34,NA,792156013271089000,792156013269350000
-34,NA,792156013381123000,792156013379346000
-35,NA,792156013491103000,792156013489354000
-34,NA,792156013601165000,792156013599387000
-34,NA,792156013711127000,792156013709370000
-34,NA,792156013821136000,792156013819354000
-35,NA,792156013931101000,792156013929349000
-35,NA,792156014041136000,792156014039344000
-34,NA,792156014151104000,792156014149348000
-36,NA,792156014261108000,792156014259345000
-35,NA,792156014371117000,792156014369352000
-35,NA,792156014481111000,792156014479352000
-35,NA,792156014591194000,792156014589385000
-35,NA,792156014701146000,792156014699374000
-34,NA,792156014811113000,792156014809348000
-35,NA,792156014921131000,792156014919350000
-34,NA,792156015031115000,792156015029350000
-35,NA,792156015141121000,792156015139346000
-35,NA,792156015251190000,792156015249350000
-35,NA,792156015361123000,792156015359352000
-36,NA,792156015471123000,792156015469349000
-35,NA,792156015581166000,792156015579386000
-35,NA,792156015691151000,792156015689372000
-36,NA,792156015801118000,792156015799341000
-36,NA,792156015911204000,792156015909352000
-35,NA,792156016021124000,792156016019341000
-35,NA,792156016131127000,792156016129350000
-36,NA,792156016241139000,792156016239352000
-36,NA,792156016351131000,792156016349349000
-35,NA,792156016461135000,792156016459350000
-35,NA,792156016571168000,792156016569379000
-35,NA,792156016681162000,792156016679372000
-36,NA,792156016791260000,792156016789339000
-35,NA,792156016901140000,792156016899350000
-36,NA,792156017011168000,792156017009339000
-35,NA,792156017121239000,792156017119397000
-35,NA,792156017231229000,792156017229391000
-35,NA,792156017341235000,792156017339395000
-35,NA,792156017451230000,792156017449392000
-35,NA,792156017561263000,792156017559421000
-35,NA,792156017671255000,792156017669413000
-36,NA,792156017781222000,792156017779384000
-35,NA,792156017891353000,792156017889394000
-35,NA,792156018001282000,792156017999394000
-35,NA,792156018111232000,792156018109394000
-35,NA,792156018221233000,792156018219394000
-35,NA,792156018331236000,792156018329394000
-35,NA,792156018441227000,792156018439389000
-35,NA,792156018551272000,792156018549434000
-36,NA,792156018661259000,792156018659417000
-35,NA,792156018771222000,792156018769383000
-36,NA,792156018881233000,792156018879395000
-35,NA,792156018991230000,792156018989392000
-36,NA,792156019101234000,792156019099396000
-36,NA,792156019211387000,792156019209396000
-36,NA,792156019321315000,792156019319389000
-35,NA,792156019431230000,792156019429392000
-35,NA,792156019541264000,792156019539421000
-35,NA,792156019651255000,792156019649415000
-36,NA,792156019761235000,792156019759393000
-35,NA,792156019871232000,792156019869393000
-36,NA,792156019981231000,792156019979393000
-35,NA,792156020091231000,792156020089393000
-35,NA,792156020201223000,792156020199384000
-36,NA,792156020311231000,792156020309394000
-35,NA,792156020421224000,792156020419384000
-36,NA,792156020531266000,792156020529424000
-35,NA,792156020641272000,792156020639432000
-36,NA,792156020751468000,792156020749401000
-36,NA,792156020861274000,792156020859395000
-35,NA,792156020971231000,792156020969394000
-35,NA,792156021081226000,792156021079387000
-35,NA,792156021191236000,792156021189398000
-36,NA,792156021301221000,792156021299383000
-36,NA,792156021411244000,792156021409394000
-36,NA,792156021521280000,792156021519430000
-35,NA,792156021631256000,792156021629415000
-36,NA,792156021741233000,792156021739396000
-35,NA,792156021851234000,792156021849393000
-36,NA,792156021961220000,792156021959383000
-35,NA,792156022071232000,792156022069393000
-36,NA,792156022181220000,792156022179384000
-36,NA,792156022291233000,792156022289393000
-35,NA,792156022401229000,792156022399394000
-35,NA,792156022511452000,792156022509602000
-35,NA,792156022621260000,792156022619421000
-35,NA,792156022731241000,792156022729391000
-36,NA,792156022841228000,792156022839386000
-35,NA,792156022951233000,792156022949391000
-36,NA,792156023061222000,792156023059385000
-35,NA,792156023171236000,792156023169391000
-35,NA,792156023281239000,792156023279395000
-35,NA,792156023391483000,792156023389391000
-35,NA,792156023501235000,792156023499398000
-35,NA,792156023611316000,792156023609472000
