RSSI,Ping,send_time_echoer,recv_time_echoer
-54,NA,267034446000,267033040000
-54,NA,267144181000,267142937000
-54,NA,267254161000,267252895000
-54,NA,267364215000,267362958000
-53,NA,267474177000,267472912000
-53,NA,267584167000,267582923000
-52,NA,267694179000,267692914000
-52,NA,267804209000,267802942000
-52,NA,267914173000,267912911000
-52,NA,268024174000,268022923000
-52,NA,268134193000,268132910000
-52,NA,268244176000,268242917000
-52,NA,268354255000,268352932000
-51,NA,268464175000,268462920000
-53,NA,268574177000,268572907000
-52,NA,268684185000,268682927000
-54,NA,268794220000,268792931000
-53,NA,268904232000,268902923000
-53,NA,269014186000,269012914000
-52,NA,269124190000,269122925000
-53,NA,269234193000,269232910000
-51,NA,269344257000,269342956000
-52,NA,269454197000,269452916000
-53,NA,269564266000,269562923000
-54,NA,269674195000,269672917000
-54,NA,269784244000,269782949000
-54,NA,269894198000,269892912000
-53,NA,270004208000,270002928000
-53,NA,270114198000,270112910000
-53,NA,270224278000,270222921000
-53,NA,270334276000,270332948000
-52,NA,270444209000,270442921000
-52,NA,270554198000,270552907000
-53,NA,270664205000,270662922000
-52,NA,270774241000,270772933000
-53,NA,270884219000,270882919000
-52,NA,270994221000,270992913000
-54,NA,271104292000,271102924000
-54,NA,271214218000,271212911000
-53,NA,271324285000,271322959000
-53,NA,271434254000,271432925000
-53,NA,271544228000,271542926000
-54,NA,271654220000,271652905000
-53,NA,271764419000,271762949000
-53,NA,271874324000,271872969000
-53,NA,271984325000,271982969000
-53,NA,272094319000,272092961000
-54,NA,272204444000,272202968000
-52,NA,272314445000,272312976000
-53,NA,272424327000,272422971000
-53,NA,272534311000,272532955000
-53,NA,272644315000,272642963000
-52,NA,272754426000,272752982000
-53,NA,272864324000,272862975000
-53,NA,272974322000,272972955000
-53,NA,273084325000,273082969000
-52,NA,273194321000,273192955000
-54,NA,273304443000,273302999000
-54,NA,273414320000,273412958000
-52,NA,273524461000,273522969000
-52,NA,273634319000,273632951000
-52,NA,273744426000,273742994000
-54,NA,273854311000,273852965000
-53,NA,273964327000,273962963000
-53,NA,274074315000,274072956000
-52,NA,274184317000,274182969000
-53,NA,274294365000,274292981000
-53,NA,274404325000,274402967000
-52,NA,274514319000,274512955000
-53,NA,274624318000,274622965000
-52,NA,274734357000,274732979000
-53,NA,274844333000,274842973000
-53,NA,274954318000,274952950000
-54,NA,275064469000,275062974000
-54,NA,275174315000,275172959000
-53,NA,275284451000,275282996000
-53,NA,275394323000,275392961000
-53,NA,275504323000,275502974000
-53,NA,275614314000,275612953000
-53,NA,275724444000,275722994000
-53,NA,275834310000,275832961000
-53,NA,275944318000,275942963000
-53,NA,276054317000,276052957000
-53,NA,276164319000,276162972000
-54,NA,276274366000,276272975000
-53,NA,276384323000,276382967000
-52,NA,276494309000,276492957000
-52,NA,276604320000,276602961000
-52,NA,276714322000,276712954000
-53,NA,276824312000,276822972000
-53,NA,276934314000,276932944000
-52,NA,277044319000,277042959000
-53,NA,277154314000,277152954000
-52,NA,277264517000,277263150000
-53,NA,277374327000,277372953000
-53,NA,277484326000,277482966000
-53,NA,277594314000,277592951000
-53,NA,277704491000,277702962000
-53,NA,277814400000,277812973000
-53,NA,277924323000,277922964000
