RSSI,Ping,send_time_echoer,recv_time_echoer
-46,NA,219104446000,219103058000
-44,NA,219214197000,219212932000
-44,NA,219324236000,219322939000
-44,NA,219434190000,219432926000
-46,NA,219544220000,219542908000
-47,NA,219654193000,219652915000
-46,NA,219764230000,219762938000
-45,NA,219874178000,219872926000
-46,NA,219984222000,219982902000
-47,NA,220094189000,220092921000
-46,NA,220204226000,220202905000
-47,NA,220314235000,220312943000
-45,NA,220424235000,220422914000
-46,NA,220534191000,220532915000
-46,NA,220644205000,220642905000
-48,NA,220754228000,220752953000
-47,NA,220864205000,220862908000
-46,NA,220974239000,220972914000
-46,NA,221084211000,221082911000
-44,NA,221194195000,221192926000
-46,NA,221304258000,221302942000
-48,NA,221414203000,221412920000
-47,NA,221524208000,221522911000
-46,NA,221634264000,221632919000
-46,NA,221744249000,221742934000
-46,NA,221854193000,221852921000
-48,NA,221964216000,221962904000
-46,NA,222074200000,222072926000
-48,NA,222184212000,222182907000
-44,NA,222294411000,222292948000
-48,NA,222404212000,222402910000
-46,NA,222514204000,222512919000
-46,NA,222624211000,222622901000
-46,NA,222734260000,222732947000
-46,NA,222844213000,222842910000
-44,NA,222954212000,222952919000
-46,NA,223064219000,223062913000
-46,NA,223174359000,223172920000
-46,NA,223284284000,223282944000
-46,NA,223394223000,223392925000
-48,NA,223504221000,223502907000
-44,NA,223614221000,223612913000
-47,NA,223724272000,223722936000
-46,NA,223834223000,223832924000
-46,NA,223944232000,223942910000
-46,NA,224054239000,224052930000
-46,NA,224164224000,224162909000
-48,NA,224274450000,224272948000
-47,NA,224384232000,224382913000
-48,NA,224494234000,224492921000
-47,NA,224604300000,224602935000
-47,NA,224714295000,224712956000
-47,NA,224824296000,224822947000
-48,NA,224934290000,224932936000
-45,NA,225044292000,225042935000
-45,NA,225154299000,225152950000
-48,NA,225264501000,225263130000
-47,NA,225374321000,225372953000
-45,NA,225484297000,225482941000
-47,NA,225594450000,225592949000
-47,NA,225704296000,225702938000
-46,NA,225814358000,225812977000
-48,NA,225924303000,225922936000
-47,NA,226034320000,226032956000
-47,NA,226144306000,226142944000
-45,NA,226254302000,226252944000
-48,NA,226364362000,226362977000
-47,NA,226474374000,226472956000
-48,NA,226584307000,226582941000
-47,NA,226694306000,226692947000
-47,NA,226804367000,226802977000
-46,NA,226914302000,226912945000
-45,NA,227024314000,227022948000
-47,NA,227134446000,227132940000
-47,NA,227244307000,227242938000
-47,NA,227354368000,227352986000
-47,NA,227464321000,227462949000
-45,NA,227574304000,227572941000
-47,NA,227684313000,227682945000
-48,NA,227794362000,227792971000
-47,NA,227904305000,227902941000
-48,NA,228014324000,228012946000
-48,NA,228124312000,228122951000
-45,NA,228234302000,228232944000
-47,NA,228344366000,228342977000
-48,NA,228454305000,228452946000
-47,NA,228564301000,228562937000
-48,NA,228674310000,228672951000
-46,NA,228784369000,228782973000
-46,NA,228894309000,228892939000
-47,NA,229004303000,229002944000
-45,NA,229114304000,229112944000
-45,NA,229224314000,229222940000
-46,NA,229334371000,229332980000
-46,NA,229444310000,229442944000
-47,NA,229554307000,229552944000
-46,NA,229664315000,229662947000
-48,NA,229774539000,229772972000
-47,NA,229884326000,229882937000
-47,NA,229994302000,229992944000
