RSSI,Ping,send_time_sender,recv_time_sender
-79,11,792603631477195000,792603631487824000
-80,21,792603631587825000,792603631607821000
-73,21,792603631697788000,792603631717815000
-79,21,792603631807795000,792603631827819000
-79,21,792603631917790000,792603631937814000
-79,21,792603632027797000,792603632047823000
-80,21,792603632137791000,792603632157814000
-84,21,792603632247792000,792603632267820000
-90,21,792603632357788000,792603632377816000
-87,21,792603632467795000,792603632487819000
-85,21,792603632577811000,792603632597824000
-87,21,792603632687787000,792603632707822000
-84,21,792603632797785000,792603632817819000
-80,21,792603632907789000,792603632927822000
-80,21,792603633017783000,792603633037825000
-76,21,792603633127788000,792603633147822000
-76,21,792603633237786000,792603633257823000
-75,21,792603633347788000,792603633367823000
-73,21,792603633457789000,792603633477824000
-78,21,792603633567808000,792603633587827000
-83,21,792603633677790000,792603633697824000
-87,21,792603633787796000,792603633807828000
-88,21,792603633897787000,792603633917822000
-87,21,792603634007787000,792603634027825000
-82,21,792603634117798000,792603634137819000
-73,21,792603634227787000,792603634247827000
-77,21,792603634337785000,792603634357825000
-76,21,792603634447787000,792603634467829000
-86,21,792603634557812000,792603634577828000
-86,21,792603634667787000,792603634687826000
-89,21,792603634777791000,792603634797828000
-86,21,792603634887784000,792603634907826000
-80,21,792603634997784000,792603635017830000
-79,21,792603635107786000,792603635127826000
-83,21,792603635217784000,792603635237828000
-89,21,792603635327784000,792603635347830000
-88,21,792603635437786000,792603635457830000
-80,20,792603635547984000,792603635567829000
-79,21,792603635657789000,792603635677829000
-77,21,792603635767789000,792603635787832000
-78,21,792603635877787000,792603635897827000
-80,21,792603635987787000,792603636007834000
-81,21,792603636097789000,792603636117826000
-79,21,792603636207787000,792603636227833000
-81,21,792603636317787000,792603636337831000
-81,21,792603636427791000,792603636447834000
-83,21,792603636537786000,792603636557872000
-83,21,792603636647787000,792603636667833000
-81,21,792603636757785000,792603636777829000
-78,21,792603636867784000,792603636887833000
-70,21,792603636977781000,792603636997831000
-74,21,792603637087787000,792603637107835000
-73,21,792603637197781000,792603637217830000
-75,21,792603637307787000,792603637327839000
-77,21,792603637417784000,792603637437830000
-81,21,792603637527786000,792603637548051000
-93,21,792603637637786000,792603637657834000
NA,NA,792603637747785000,NA
-85,21,792603637857591000,792603637877834000
-76,21,792603637967785000,792603637987836000
-80,21,792603638077789000,792603638097836000
-76,21,792603638187795000,792603638207845000
-75,21,792603638297794000,792603638317837000
-73,21,792603638407790000,792603638427842000
-76,21,792603638517793000,792603638537838000
-74,21,792603638627821000,792603638647843000
-75,21,792603638737786000,792603638757836000
-73,21,792603638847790000,792603638867846000
-75,21,792603638957788000,792603638977838000
-77,24,792603639067793000,792603639090992000
-80,21,792603639177810000,792603639197845000
-79,21,792603639287795000,792603639307841000
-72,21,792603639397825000,792603639417834000
-72,21,792603639507825000,792603639527838000
-73,21,792603639617819000,792603639637843000
-73,11,792603639727781000,792603639737842000
-72,21,792603639837796000,792603639857846000
-71,21,792603639947789000,792603639967842000
-72,21,792603640057788000,792603640077844000
-72,21,792603640167793000,792603640187846000
-72,21,792603640277794000,792603640297843000
-72,21,792603640387793000,792603640407842000
-72,21,792603640497795000,792603640517847000
-72,21,792603640607817000,792603640627848000
-70,21,792603640717789000,792603640737842000
-71,21,792603640827800000,792603640847851000
-73,21,792603640937790000,792603640957843000
-72,21,792603641047793000,792603641067848000
-73,21,792603641157787000,792603641177845000
-72,21,792603641267792000,792603641287848000
-72,21,792603641377786000,792603641397842000
-70,21,792603641487791000,792603641507852000
-72,21,792603641597820000,792603641617848000
-72,21,792603641707791000,792603641727846000
-72,21,792603641817793000,792603641837851000
-73,21,792603641927791000,792603641947847000
-72,31,792603642037794000,792603642067844000
-72,21,792603642147795000,792603642167839000
-72,21,792603642257806000,792603642277851000
-72,21,792603642367806000,792603642387844000
