RSSI,Ping,send_time_sender,recv_time_sender
-34,11,792156044272361000,792156044284099000
-33,20,792156044384135000,792156044404077000
-34,20,792156044494149000,792156044514075000
-34,20,792156044604147000,792156044624074000
-34,20,792156044714139000,792156044734066000
-35,21,792156044824138000,792156044844288000
-36,21,792156044934059000,792156044954166000
-36,19,792156045044509000,792156045064078000
-36,20,792156045154141000,792156045174067000
-36,20,792156045264155000,792156045284078000
-36,20,792156045374138000,792156045394068000
-37,20,792156045484139000,792156045504068000
-38,20,792156045594137000,792156045614069000
-38,20,792156045704146000,792156045724069000
-38,20,792156045814139000,792156045834076000
-38,20,792156045924146000,792156045944065000
-37,20,792156046034139000,792156046054070000
-38,20,792156046144138000,792156046164079000
-37,21,792156046254144000,792156046274133000
-38,21,792156046364023000,792156046384167000
-38,21,792156046474016000,792156046494167000
-37,19,792156046584337000,792156046604063000
-38,20,792156046694138000,792156046714073000
-37,20,792156046804139000,792156046824079000
-37,20,792156046914147000,792156046934070000
-37,20,792156047024139000,792156047044074000
-37,20,792156047134150000,792156047154070000
-37,20,792156047244153000,792156047264076000
-37,20,792156047354139000,792156047374067000
-36,20,792156047464155000,792156047484076000
-37,20,792156047574135000,792156047594072000
-37,20,792156047684140000,792156047704069000
-37,21,792156047794130000,792156047814176000
-37,21,792156047904228000,792156047924169000
-37,19,792156048014594000,792156048034072000
-36,20,792156048124159000,792156048144071000
-37,20,792156048234153000,792156048254076000
-37,19,792156048344299000,792156048364078000
-37,20,792156048454137000,792156048474068000
-37,20,792156048564137000,792156048584068000
-37,20,792156048674141000,792156048694076000
-37,20,792156048784141000,792156048804075000
-37,20,792156048894138000,792156048914106000
-37,20,792156049004134000,792156049024078000
-37,20,792156049114135000,792156049134074000
-37,21,792156049224151000,792156049244336000
-37,21,792156049334013000,792156049354168000
-37,21,792156049444014000,792156049464123000
-37,19,792156049554450000,792156049574084000
-37,20,792156049664137000,792156049684077000
-37,20,792156049774137000,792156049794077000
-37,21,792156049884137000,792156049904285000
-36,20,792156049994136000,792156050014076000
-36,20,792156050104160000,792156050124077000
-36,19,792156050214259000,792156050234073000
-37,20,792156050324137000,792156050344071000
-37,20,792156050434137000,792156050454074000
-36,20,792156050544138000,792156050564071000
-36,20,792156050654133000,792156050674071000
-36,21,792156050764081000,792156050784170000
-37,21,792156050874015000,792156050894168000
-37,19,792156050984372000,792156051004075000
-37,20,792156051094146000,792156051114073000
-37,19,792156051204267000,792156051224104000
-37,20,792156051314137000,792156051334072000
-37,20,792156051424137000,792156051444074000
-37,20,792156051534135000,792156051554076000
-36,20,792156051644137000,792156051664074000
-37,20,792156051754137000,792156051774076000
-37,20,792156051864141000,792156051884074000
-36,20,792156051974147000,792156051994075000
-37,20,792156052084137000,792156052104069000
-37,21,792156052194132000,792156052214477000
-37,21,792156052304012000,792156052324168000
-37,21,792156052414015000,792156052434129000
-37,20,792156052524140000,792156052544076000
-37,20,792156052634139000,792156052654074000
-37,20,792156052744143000,792156052764075000
-37,20,792156052854135000,792156052874076000
-37,20,792156052964147000,792156052984067000
-37,20,792156053074387000,792156053094076000
-37,21,792156053184133000,792156053204206000
-37,20,792156053294149000,792156053314075000
-37,20,792156053404134000,792156053424070000
-37,20,792156053514148000,792156053534078000
-37,20,792156053624198000,792156053644084000
-37,21,792156053744149000,792156053764126000
-36,20,792156053854135000,792156053874069000
-37,20,792156053964148000,792156053984068000
-37,20,792156054074138000,792156054094068000
-37,21,792156054184156000,792156054204209000
-37,20,792156054294135000,792156054314073000
-37,20,792156054404141000,792156054424072000
-37,20,792156054514172000,792156054534057000
-36,20,792156054624149000,792156054644098000
-37,20,792156054734132000,792156054754077000
-37,20,792156054844137000,792156054864109000
-37,20,792156054954148000,792156054974070000
-37,21,792156055064130000,792156055084294000
-37,21,792156055174018000,792156055194166000
