RSSI,Ping,send_time_sender,recv_time_sender
-38,19,252004464000,252022705000
-38,21,252112688000,252132691000
-38,21,252222717000,252242690000
-38,21,252332664000,252352696000
-38,21,252442672000,252462684000
-39,21,252552670000,252572691000
-36,21,252662670000,252682687000
-38,21,252772662000,252792691000
-38,21,252882662000,252902685000
-38,21,252992663000,253012695000
-36,21,253102673000,253122683000
-38,21,253212688000,253232700000
-38,21,253322661000,253342687000
-38,21,253432674000,253452694000
-38,21,253542671000,253562688000
-38,21,253652665000,253672695000
-38,21,253762676000,253782688000
-38,21,253872671000,253892695000
-38,21,253982663000,254002690000
-39,21,254092665000,254112691000
-38,21,254202712000,254222692000
-38,21,254312667000,254332693000
-38,21,254422669000,254442689000
-38,21,254532661000,254552695000
-38,21,254642675000,254662694000
-36,21,254752673000,254772690000
-38,21,254862668000,254882688000
-38,21,254972660000,254992691000
-38,21,255082673000,255102684000
-38,21,255192704000,255212697000
-38,20,255302838000,255322689000
-38,21,255412666000,255432692000
-38,21,255522663000,255542687000
-38,21,255632668000,255652695000
-39,21,255742686000,255762687000
-38,21,255852670000,255872695000
-38,21,255962666000,255982691000
-37,21,256072672000,256092688000
-38,20,256182875000,256202693000
-38,21,256292666000,256312693000
-38,21,256402673000,256422690000
-37,21,256512667000,256532692000
-40,21,256622667000,256642692000
-39,21,256732665000,256752691000
-36,21,256842670000,256862690000
-38,21,256952668000,256972693000
-38,21,257062670000,257082687000
-40,21,257172668000,257192752000
-36,21,257282667000,257302687000
-39,21,257392674000,257412689000
-39,21,257502669000,257522692000
-38,21,257612669000,257632691000
-39,21,257722663000,257742688000
-37,21,257832668000,257852689000
-39,21,257942664000,257962692000
-38,21,258052672000,258072689000
-39,21,258162658000,258182929000
-39,21,258272662000,258292688000
-39,21,258382671000,258402688000
-40,21,258492664000,258512689000
-39,21,258602672000,258622692000
-39,21,258712671000,258732693000
-39,21,258822668000,258842690000
-40,21,258932661000,258952694000
-39,21,259042672000,259062691000
-38,21,259152668000,259172693000
-39,21,259262687000,259282695000
-39,21,259372674000,259392683000
-36,21,259482667000,259502690000
-39,21,259592671000,259612691000
-39,21,259702671000,259722693000
-40,21,259812675000,259832690000
-39,21,259922705000,259942696000
-41,21,260032706000,260052691000
-39,21,260142666000,260162689000
-39,21,260252699000,260272704000
-39,21,260362675000,260382687000
-36,21,260472673000,260492697000
-36,21,260582667000,260602688000
-39,21,260692675000,260712698000
-39,21,260802675000,260822686000
-39,21,260912668000,260932700000
-39,21,261022673000,261042691000
-39,21,261132674000,261152702000
-39,21,261242706000,261262699000
-40,21,261352673000,261372686000
-36,21,261462664000,261482688000
-39,21,261572666000,261592689000
-39,21,261682665000,261702687000
-39,21,261792664000,261812685000
-37,21,261902662000,261922694000
-39,21,262012668000,262032685000
-38,21,262122664000,262142691000
-38,21,262232692000,262252697000
-36,21,262342665000,262362685000
-36,21,262452662000,262472693000
-38,21,262562671000,262582692000
-38,21,262672668000,262692689000
-38,21,262782666000,262802702000
-38,21,262892669000,262912697000
