RSSI,Ping,send_time_sender,recv_time_sender
-43,21,299932553000,299952744000
-42,21,300042664000,300062738000
-42,21,300152673000,300172739000
-44,21,300262699000,300282748000
-43,21,300372670000,300392738000
-42,21,300482670000,300502740000
-46,21,300592677000,300612741000
-41,21,300702671000,300722741000
-43,21,300812668000,300832739000
-42,21,300922665000,300942745000
-42,21,301032674000,301052737000
-41,21,301142665000,301162744000
-41,21,301252700000,301272747000
-40,21,301362678000,301382743000
-41,21,301472672000,301492743000
-42,21,301582667000,301602746000
-47,21,301692672000,301712744000
-41,21,301802670000,301822741000
-42,21,301912666000,301932745000
-42,21,302022670000,302042745000
-41,21,302132671000,302152745000
-40,21,302242703000,302262755000
-42,21,302352672000,302372744000
-41,21,302462674000,302482745000
-43,21,302572676000,302592748000
-44,21,302682672000,302702749000
-43,20,302792843000,302812747000
-42,21,302902668000,302922753000
-42,21,303012671000,303032748000
-41,21,303122669000,303142748000
-41,20,303232874000,303252756000
-41,21,303342677000,303362749000
-42,21,303452666000,303472749000
-41,21,303562672000,303582752000
-43,21,303672674000,303692750000
-41,21,303782674000,303802752000
-43,21,303892672000,303912754000
-42,21,304002677000,304022748000
-42,21,304112664000,304132751000
-42,21,304222704000,304242761000
-42,21,304332668000,304352753000
-42,21,304442667000,304462755000
-42,21,304552664000,304572754000
-42,21,304662669000,304682753000
-42,21,304772667000,304792752000
-42,21,304882665000,304902757000
-44,21,304992673000,305012754000
-42,21,305102660000,305122754000
-42,21,305212732000,305232761000
-42,21,305322668000,305342753000
-41,21,305432662000,305452756000
-41,21,305542669000,305562759000
-43,21,305652666000,305672757000
-41,21,305762671000,305782757000
-43,21,305872668000,305892762000
-42,21,305982673000,306002756000
-41,21,306092668000,306112760000
-42,21,306202689000,306222765000
-41,21,306312670000,306332758000
-41,21,306422671000,306442756000
-42,21,306532672000,306552762000
-42,21,306642671000,306662759000
-41,21,306752670000,306772760000
-42,21,306862677000,306882763000
-43,21,306972669000,306992761000
-41,21,307082666000,307102761000
-41,21,307192693000,307212770000
-41,21,307302669000,307322760000
-42,21,307412662000,307432762000
-42,21,307522675000,307542763000
-41,21,307632669000,307652763000
-42,21,307742671000,307762762000
-41,21,307852698000,307872767000
-42,21,307962705000,307982760000
-42,21,308072670000,308092766000
-42,20,308182865000,308202773000
-42,21,308292672000,308312765000
-42,21,308402675000,308422765000
-41,21,308512672000,308532768000
-43,21,308622667000,308642766000
-41,21,308732678000,308752768000
-41,21,308842671000,308862770000
-43,21,308952670000,308972767000
-42,21,309062669000,309082767000
-42,21,309172671000,309192791000
-42,21,309282679000,309302766000
-42,21,309392664000,309412768000
-42,21,309502668000,309522771000
-42,21,309612669000,309632769000
-41,21,309722667000,309742769000
-42,21,309832668000,309852773000
-41,21,309942673000,309962770000
-43,21,310052664000,310072688000
-43,21,310162667000,310182931000
-43,21,310272675000,310292686000
-42,21,310382671000,310402769000
-42,21,310492677000,310512691000
-42,21,310602671000,310622769000
-42,21,310712670000,310732773000
-42,21,310822674000,310842776000
