RSSI,Ping,send_time_sender,recv_time_sender
-41,16,374687026000,374702712000
-40,21,374792696000,374812687000
-40,21,374902669000,374922691000
-42,21,375012666000,375032693000
-40,21,375122667000,375142690000
-40,21,375232705000,375252698000
-39,21,375342672000,375362688000
-39,21,375452671000,375472694000
-39,21,375562671000,375582684000
-39,21,375672670000,375692695000
-38,21,375782668000,375802684000
-38,21,375892670000,375912698000
-38,21,376002671000,376022690000
-39,21,376112679000,376132696000
-39,21,376222687000,376242696000
-39,21,376332669000,376352692000
-41,21,376442670000,376462693000
-40,21,376552672000,376572700000
-38,21,376662666000,376682694000
-39,21,376772672000,376792694000
-39,21,376882669000,376902692000
-39,21,376992673000,377012695000
-39,21,377102664000,377122694000
-39,21,377212708000,377232698000
-39,21,377322666000,377342688000
-39,21,377432668000,377452695000
-39,20,377542846000,377562692000
-39,21,377652668000,377672699000
-39,21,377762666000,377782686000
-39,21,377872667000,377892693000
-39,20,377982843000,378002692000
-38,21,378092668000,378112696000
-40,21,378202699000,378222692000
-39,21,378312670000,378332690000
-39,21,378422670000,378442692000
-40,21,378532671000,378552691000
-39,21,378642667000,378662694000
-38,21,378752678000,378772695000
-39,21,378862664000,378882690000
-40,21,378972669000,378992692000
-39,21,379082665000,379102689000
-39,21,379192701000,379212701000
-39,21,379302665000,379322689000
-39,21,379412668000,379432696000
-39,21,379522678000,379542690000
-39,21,379632668000,379652696000
-39,21,379742670000,379762685000
-40,21,379852665000,379872692000
-39,21,379962667000,379982691000
-40,21,380072673000,380092692000
-40,20,380182872000,380202696000
-39,21,380292668000,380312690000
-39,21,380402668000,380422691000
-40,21,380512671000,380532689000
-39,21,380622669000,380642695000
-40,21,380732675000,380752689000
-39,21,380842668000,380862690000
-39,21,380952668000,380972692000
-39,21,381062673000,381082688000
-39,21,381172664000,381192758000
-39,21,381282669000,381302692000
-40,21,381392668000,381412691000
-39,21,381502663000,381522691000
-39,21,381612665000,381632696000
-40,21,381722672000,381742694000
-39,21,381832662000,381852694000
-39,21,381942668000,381962693000
-40,21,382052668000,382072693000
-39,21,382162672000,382182931000
-40,21,382272676000,382292693000
-39,21,382382674000,382402695000
-39,21,382492668000,382512688000
-40,21,382602701000,382622697000
-39,21,382712696000,382732690000
-39,21,382822668000,382842694000
-39,21,382932665000,382952696000
-39,21,383042669000,383062696000
-39,21,383152666000,383172690000
-39,21,383262693000,383282697000
-39,21,383372673000,383392689000
-40,21,383482673000,383502689000
-39,21,383592671000,383612698000
-39,21,383702670000,383722688000
-39,21,383812668000,383832693000
-39,21,383922672000,383942690000
-40,21,384032670000,384052691000
-41,21,384142673000,384162688000
-40,21,384252688000,384272702000
-39,21,384362667000,384382689000
-39,21,384472674000,384492694000
-40,21,384582663000,384602690000
-39,21,384692671000,384712696000
-39,21,384802672000,384822689000
-39,21,384912673000,384932697000
-39,21,385022664000,385042689000
-39,21,385132671000,385152696000
-39,21,385242705000,385262695000
-39,21,385352668000,385372690000
-39,21,385462675000,385482688000
-40,21,385572665000,385592695000
