RSSI,Ping,send_time_sender,recv_time_sender
-39,21,792091368083048000,792091368104283000
-38,21,792091368194284000,792091368214369000
-39,21,792091368304194000,792091368324356000
-39,19,792091368414409000,792091368434274000
-39,20,792091368524314000,792091368544256000
-41,20,792091368634318000,792091368654257000
-40,20,792091368744331000,792091368764257000
-40,20,792091368854312000,792091368874256000
-39,20,792091368964313000,792091368984256000
-39,20,792091369074313000,792091369094257000
-40,20,792091369184322000,792091369204257000
-40,20,792091369294313000,792091369314257000
-39,21,792091369404311000,792091369424406000
-39,20,792091369514318000,792091369534258000
-40,21,792091369624305000,792091369644360000
-39,21,792091369734198000,792091369754359000
-41,21,792091369844194000,792091369864306000
-40,20,792091369954323000,792091369974264000
-39,20,792091370064311000,792091370084264000
-39,20,792091370174323000,792091370194255000
-39,20,792091370284312000,792091370304254000
-40,21,792091370394319000,792091370414383000
-40,20,792091370504317000,792091370524267000
-40,20,792091370614313000,792091370634259000
-40,20,792091370724311000,792091370744262000
-41,20,792091370834314000,792091370854262000
-41,20,792091370944313000,792091370964258000
-41,21,792091371054309000,792091371074299000
-41,21,792091371164271000,792091371184368000
-41,21,792091371274203000,792091371294363000
-41,19,792091371384990000,792091371404261000
-41,20,792091371494345000,792091371514258000
-41,20,792091371604309000,792091371624254000
-41,20,792091371714313000,792091371734258000
-41,20,792091371824313000,792091371844260000
-41,20,792091371934313000,792091371954258000
-41,20,792091372044314000,792091372064260000
-41,19,792091372154505000,792091372174263000
-42,20,792091372264314000,792091372284262000
-42,20,792091372374318000,792091372394261000
-42,20,792091372484325000,792091372504258000
-42,21,792091372594304000,792091372614468000
-43,21,792091372704197000,792091372724363000
-44,21,792091372814203000,792091372834333000
-43,20,792091372924309000,792091372944262000
-43,20,792091373034317000,792091373054262000
-43,21,792091373144310000,792091373164297000
-43,20,792091373254307000,792091373274253000
-43,20,792091373364312000,792091373384269000
-43,20,792091373474327000,792091373494260000
-43,20,792091373584309000,792091373604254000
-43,20,792091373694311000,792091373714259000
-43,20,792091373804311000,792091373824260000
-43,20,792091373914320000,792091373934254000
-42,20,792091374024305000,792091374044259000
-42,21,792091374134238000,792091374154542000
-43,21,792091374244198000,792091374264356000
-44,19,792091374354497000,792091374374258000
-43,20,792091374464333000,792091374484256000
-43,20,792091374574313000,792091374594255000
-43,20,792091374684313000,792091374704275000
-43,20,792091374794320000,792091374814260000
-43,21,792091374904330000,792091374924305000
-42,20,792091375014313000,792091375034249000
-43,20,792091375124310000,792091375144255000
-42,20,792091375234326000,792091375254253000
-43,21,792091375344328000,792091375364510000
-43,20,792091375454322000,792091375474246000
-42,21,792091375564321000,792091375584368000
-43,21,792091375674333000,792091375694360000
-42,21,792091375784328000,792091375804329000
-43,20,792091375894307000,792091375914254000
-43,20,792091376004312000,792091376024269000
-42,20,792091376114311000,792091376134269000
-43,20,792091376224329000,792091376244256000
-43,20,792091376334308000,792091376354261000
-42,20,792091376444325000,792091376464254000
-42,20,792091376554320000,792091376574254000
-42,20,792091376664311000,792091376684260000
-43,20,792091376774311000,792091376794264000
-42,20,792091376884318000,792091376904257000
-42,20,792091376994312000,792091377014258000
-42,21,792091377104239000,792091377124365000
-42,21,792091377214242000,792091377234356000
-42,20,792091377324312000,792091377344255000
-42,20,792091377434337000,792091377454260000
-42,20,792091377544314000,792091377564256000
-43,20,792091377654314000,792091377674261000
-42,20,792091377764312000,792091377784264000
-42,20,792091377874312000,792091377894260000
-43,20,792091377984311000,792091378004262000
-43,20,792091378094312000,792091378114260000
-43,20,792091378204325000,792091378224257000
-43,20,792091378314317000,792091378334257000
-43,19,792091378424433000,792091378444259000
-43,21,792091378534306000,792091378554366000
-42,21,792091378644195000,792091378664360000
-42,20,792091378754195000,792091378774253000
-43,21,792091378864318000,792091378884290000
-43,20,792091378974313000,792091378994262000
