RSSI,Ping,send_time_echoer,recv_time_echoer
-31,NA,792091287767534000,792091287765750000
-31,NA,792091287772281000,792091287770531000
-31,NA,792091287786243000,792091287775293000
-30,NA,792091287877615000,792091287875845000
-31,NA,792091287987730000,792091287985956000
-31,NA,792091288097695000,792091288095941000
-32,NA,792091288207727000,792091288205951000
-32,NA,792091288317698000,792091288315941000
-32,NA,792091288427774000,792091288425988000
-32,NA,792091288537722000,792091288535970000
-32,NA,792091288647731000,792091288645942000
-33,NA,792091288757700000,792091288755947000
-32,NA,792091288867724000,792091288865933000
-32,NA,792091288977703000,792091288975947000
-33,NA,792091289087697000,792091289085933000
-33,NA,792091289197705000,792091289195947000
-33,NA,792091289307708000,792091289305942000
-32,NA,792091289417794000,792091289415983000
-33,NA,792091289527735000,792091289525966000
-34,NA,792091289637710000,792091289635944000
-37,NA,792091289747705000,792091289745935000
-39,NA,792091289857711000,792091289855944000
-34,NA,792091289967720000,792091289965940000
-34,NA,792091290077785000,792091290075944000
-35,NA,792091290187719000,792091290185944000
-34,NA,792091290297720000,792091290295944000
-33,NA,792091290407764000,792091290405980000
-33,NA,792091290517745000,792091290515968000
-33,NA,792091290627713000,792091290625933000
-33,NA,792091290737800000,792091290735947000
-34,NA,792091290847716000,792091290845933000
-34,NA,792091290957736000,792091290955951000
-34,NA,792091291067726000,792091291065942000
-35,NA,792091291177727000,792091291175947000
-34,NA,792091291287728000,792091291285942000
-34,NA,792091291397765000,792091291395979000
-34,NA,792091291507755000,792091291505966000
-32,NA,792091291617816000,792091291615935000
-33,NA,792091291727734000,792091291725944000
-33,NA,792091291837736000,792091291835940000
-32,NA,792091291947738000,792091291945944000
-32,NA,792091292057734000,792091292055944000
-32,NA,792091292167740000,792091292165944000
-32,NA,792091292277738000,792091292275944000
-32,NA,792091292387774000,792091292385971000
-32,NA,792091292497764000,792091292495968000
-31,NA,792091292607734000,792091292605933000
-32,NA,792091292717868000,792091292715947000
-32,NA,792091292827796000,792091292825942000
-32,NA,792091292937747000,792091292935947000
-32,NA,792091293047749000,792091293045942000
-31,NA,792091293157754000,792091293155947000
-32,NA,792091293267746000,792091293265937000
-32,NA,792091293377969000,792091293376160000
-34,NA,792091293487780000,792091293485966000
-33,NA,792091293597746000,792091293595936000
-33,NA,792091293707760000,792091293705945000
-33,NA,792091293817755000,792091293815944000
-32,NA,792091293927760000,792091293925944000
-32,NA,792091294037901000,792091294035944000
-31,NA,792091294147819000,792091294145935000
-32,NA,792091294257761000,792091294255944000
-32,NA,792091294367757000,792091294365935000
-31,NA,792091294477823000,792091294476007000
-32,NA,792091294587772000,792091294585951000
-33,NA,792091294697764000,792091294695946000
-32,NA,792091294807766000,792091294805942000
-32,NA,792091294917767000,792091294915946000
-32,NA,792091295027760000,792091295025933000
-31,NA,792091295141694000,792091295135946000
-31,NA,792091295247730000,792091295245958000
-31,NA,792091295367693000,792091295365945000
-31,NA,792091295467722000,792091295465974000
-31,NA,792091295577886000,792091295575968000
-31,NA,792091295687689000,792091295685944000
-31,NA,792091295797688000,792091295795944000
-32,NA,792091295907689000,792091295905939000
-32,NA,792091296017694000,792091296015948000
-31,NA,792091296127691000,792091296125935000
-32,NA,792091296237705000,792091296235944000
-31,NA,792091296347708000,792091296345942000
-32,NA,792091296457741000,792091296455980000
-32,NA,792091296567728000,792091296565968000
-32,NA,792091296677714000,792091296675948000
-31,NA,792091296787709000,792091296785940000
-32,NA,792091296897706000,792091296895944000
-32,NA,792091297007712000,792091297005940000
-31,NA,792091297117713000,792091297115944000
-31,NA,792091297227712000,792091297225945000
-31,NA,792091297337727000,792091297335944000
-31,NA,792091297447753000,792091297445979000
-31,NA,792091297557755000,792091297555968000
-31,NA,792091297667718000,792091297665933000
-31,NA,792091297777726000,792091297775947000
-31,NA,792091297887714000,792091297885933000
-31,NA,792091297997729000,792091297995947000
-31,NA,792091298107738000,792091298105946000
-31,NA,792091298217962000,792091298215947000
-31,NA,792091298327729000,792091298325942000
-31,NA,792091298437773000,792091298435983000
