RSSI,Ping,send_time_echoer,recv_time_echoer
-38,NA,792091368197750000,792091368195979000
-39,NA,792091368307699000,792091368305959000
-39,NA,792091368417748000,792091368415984000
-38,NA,792091368527718000,792091368525970000
-39,NA,792091368637710000,792091368635939000
-40,NA,792091368747703000,792091368745949000
-40,NA,792091368857736000,792091368855943000
-40,NA,792091368967707000,792091368965949000
-39,NA,792091369077736000,792091369075948000
-39,NA,792091369187708000,792091369185947000
-36,NA,792091369297741000,792091369295948000
-40,NA,792091369407752000,792091369405983000
-42,NA,792091369517769000,792091369515972000
-38,NA,792091369627704000,792091369625937000
-38,NA,792091369737717000,792091369735951000
-39,NA,792091369847707000,792091369845937000
-39,NA,792091369957721000,792091369955951000
-39,NA,792091370067767000,792091370065946000
-38,NA,792091370177725000,792091370175951000
-42,NA,792091370287722000,792091370285946000
-38,NA,792091370397757000,792091370395976000
-39,NA,792091370507751000,792091370505972000
-39,NA,792091370617720000,792091370615939000
-39,NA,792091370727802000,792091370725951000
-39,NA,792091370837731000,792091370835949000
-39,NA,792091370947731000,792091370945949000
-40,NA,792091371057733000,792091371055949000
-40,NA,792091371167733000,792091371165949000
-40,NA,792091371277727000,792091371275940000
-40,NA,792091371387845000,792091371385979000
-41,NA,792091371497777000,792091371495976000
-40,NA,792091371607741000,792091371605946000
-40,NA,792091371717739000,792091371715951000
-40,NA,792091371827737000,792091371825947000
-40,NA,792091371937747000,792091371935955000
-40,NA,792091372047739000,792091372045947000
-40,NA,792091372157736000,792091372155943000
-40,NA,792091372267836000,792091372265947000
-41,NA,792091372377954000,792091372376150000
-41,NA,792091372487843000,792091372485973000
-41,NA,792091372597843000,792091372595995000
-40,NA,792091372707843000,792091372705995000
-42,NA,792091372817846000,792091372815995000
-42,NA,792091372927842000,792091372925995000
-42,NA,792091373037835000,792091373035986000
-41,NA,792091373147843000,792091373145995000
-42,NA,792091373257835000,792091373255986000
-41,NA,792091373368070000,792091373365995000
-41,NA,792091373477924000,792091373476009000
-42,NA,792091373587847000,792091373586002000
-42,NA,792091373697840000,792091373695997000
-42,NA,792091373807842000,792091373805993000
-42,NA,792091373917838000,792091373915992000
-42,NA,792091374027838000,792091374025997000
-42,NA,792091374137834000,792091374135988000
-42,NA,792091374247849000,792091374245997000
-42,NA,792091374357841000,792091374355997000
-42,NA,792091374467882000,792091374466025000
-42,NA,792091374577869000,792091374576021000
-42,NA,792091374688060000,792091374685993000
-42,NA,792091374797914000,792091374795989000
-42,NA,792091374907844000,792091374905998000
-41,NA,792091375017851000,792091375015993000
-41,NA,792091375127844000,792091375125994000
-42,NA,792091375237846000,792091375235998000
-41,NA,792091375347844000,792091375345994000
-41,NA,792091375457981000,792091375456030000
-41,NA,792091375567859000,792091375566010000
-41,NA,792091375677845000,792091375675991000
-42,NA,792091375787852000,792091375785999000
-41,NA,792091375897847000,792091375895991000
-42,NA,792091376007840000,792091376005991000
-41,NA,792091376117841000,792091376115991000
-41,NA,792091376228077000,792091376225991000
-41,NA,792091376337838000,792091376335990000
-41,NA,792091376447872000,792091376446023000
-41,NA,792091376557863000,792091376556013000
-41,NA,792091376667826000,792091376665979000
-41,NA,792091376777837000,792091376775989000
-41,NA,792091376887835000,792091376885976000
-41,NA,792091376997842000,792091376995989000
-41,NA,792091377107830000,792091377105986000
-41,NA,792091377217835000,792091377215987000
-41,NA,792091377327835000,792091377325987000
-41,NA,792091377437867000,792091377436014000
-41,NA,792091377547863000,792091377546011000
-41,NA,792091377657824000,792091377655976000
-41,NA,792091377767840000,792091377765990000
-41,NA,792091377877835000,792091377875985000
-41,NA,792091377987839000,792091377985990000
-41,NA,792091378097834000,792091378095985000
-41,NA,792091378207845000,792091378205990000
-41,NA,792091378317829000,792091378315976000
-41,NA,792091378427880000,792091378426026000
-42,NA,792091378537873000,792091378536029000
-42,NA,792091378647834000,792091378645988000
-41,NA,792091378757832000,792091378755987000
-42,NA,792091378868087000,792091378865988000
-42,NA,792091378977832000,792091378975987000
-42,NA,792091379087833000,792091379085988000
