RSSI,Ping,send_time_sender,recv_time_sender
-93,9,792603304414235000,792603304423294000
-94,10,792603304523220000,792603304533263000
-94,10,792603304633210000,792603304643244000
-92,10,792603304743218000,792603304753252000
-93,10,792603304853202000,792603304863247000
-95,10,792603304963229000,792603304973253000
-94,10,792603305073205000,792603305083249000
-95,11,792603305183216000,792603305193445000
NA,NA,792603305293212000,NA
-95,10,792603305403096000,792603305413227000
-95,10,792603305513221000,792603305523237000
-95,10,792603305623221000,792603305633232000
-91,10,792603305733218000,792603305743241000
-96,10,792603305843223000,792603305853236000
-93,10,792603305953220000,792603305963244000
-92,10,792603306063224000,792603306073225000
-93,10,792603306173213000,792603306183242000
-95,10,792603306283234000,792603306293244000
-93,10,792603306393253000,792603306403232000
-94,10,792603306503216000,792603306513224000
-93,10,792603306613219000,792603306623249000
-93,10,792603306723222000,792603306733227000
-95,10,792603306833219000,792603306843243000
-93,10,792603306943216000,792603306953231000
-95,10,792603307053216000,792603307063243000
-94,10,792603307163210000,792603307173230000
-92,10,792603307273240000,792603307283248000
-96,10,792603307383252000,792603307393223000
-92,10,792603307493219000,792603307503233000
-94,10,792603307603231000,792603307613242000
-94,10,792603307713221000,792603307723231000
-94,10,792603307823220000,792603307833235000
-94,10,792603307933219000,792603307943239000
-95,10,792603308043226000,792603308053228000
-91,10,792603308153221000,792603308163239000
-91,10,792603308263233000,792603308273233000
-95,10,792603308373253000,792603308383235000
-92,10,792603308483230000,792603308493236000
-93,10,792603308593236000,792603308603248000
-94,10,792603308703234000,792603308713227000
-94,10,792603308813217000,792603308823241000
-95,10,792603308923220000,792603308933230000
-91,10,792603309033230000,792603309043238000
-94,10,792603309143219000,792603309153230000
-93,10,792603309253236000,792603309263240000
-93,10,792603309363281000,792603309373225000
-93,10,792603309473229000,792603309483245000
-96,10,792603309583222000,792603309593220000
-93,10,792603309693223000,792603309703248000
-96,10,792603309803225000,792603309813238000
-94,10,792603309913233000,792603309923245000
-92,10,792603310023221000,792603310033220000
-94,10,792603310133217000,792603310143243000
-93,10,792603310243237000,792603310253234000
-96,10,792603310353258000,792603310363235000
-93,10,792603310463224000,792603310473219000
-93,10,792603310573223000,792603310583240000
-95,10,792603310683221000,792603310693223000
-93,10,792603310793223000,792603310803246000
-94,10,792603310903220000,792603310913223000
-94,10,792603311013226000,792603311023253000
-95,10,792603311123217000,792603311133231000
-93,10,792603311233241000,792603311243245000
-95,10,792603311343227000,792603311353253000
-94,10,792603311453206000,792603311463245000
-94,10,792603311563224000,792603311573233000
-96,10,792603311673218000,792603311683234000
-95,10,792603311783222000,792603311793236000
-92,10,792603311893210000,792603311903236000
-92,10,792603312003232000,792603312013236000
-92,10,792603312113212000,792603312123243000
-93,10,792603312223238000,792603312233236000
-94,10,792603312333217000,792603312343241000
-92,10,792603312443245000,792603312453230000
-93,10,792603312553225000,792603312563255000
-93,10,792603312663233000,792603312673228000
-94,10,792603312773212000,792603312783241000
NA,NA,792603312883229000,NA
-96,10,792603312993064000,792603313003228000
-93,10,792603313103224000,792603313113237000
-93,10,792603313213230000,792603313223238000
-94,10,792603313323228000,792603313333249000
-93,10,792603313433242000,792603313443229000
-93,10,792603313543229000,792603313553236000
-94,10,792603313653222000,792603313663228000
-94,10,792603313763232000,792603313773253000
-94,10,792603313873221000,792603313883235000
-93,10,792603313983222000,792603313993249000
-92,10,792603314093218000,792603314103234000
-94,10,792603314203231000,792603314213254000
-91,10,792603314313228000,792603314323241000
-94,10,792603314423244000,792603314433231000
NA,NA,792603314533226000,NA
-95,10,792603314643078000,792603314653220000
-97,10,792603314753215000,792603314763242000
-94,10,792603314863227000,792603314873219000
-92,10,792603314973216000,792603314983242000
-96,10,792603315083224000,792603315093227000
-93,10,792603315193399000,792603315203274000
-94,10,792603315303224000,792603315313239000
