RSSI,Ping,send_time_sender,recv_time_sender
-93,9,792603172683533000,792603172693291000
-92,10,792603172793223000,792603172803266000
-92,10,792603172903213000,792603172913239000
-92,10,792603173013226000,792603173023248000
-92,10,792603173123209000,792603173133247000
-93,10,792603173233253000,792603173243252000
-91,10,792603173343213000,792603173353273000
-94,10,792603173453220000,792603173463243000
-92,10,792603173563215000,792603173573251000
-93,10,792603173673213000,792603173683242000
-93,10,792603173783218000,792603173793251000
-92,10,792603173893218000,792603173903244000
-91,10,792603174003211000,792603174013251000
-93,10,792603174113218000,792603174123242000
-92,10,792603174223232000,792603174233257000
-93,10,792603174333247000,792603174343255000
-91,10,792603174443236000,792603174453243000
-92,10,792603174553226000,792603174563263000
-93,10,792603174663220000,792603174673243000
-92,10,792603174773223000,792603174783256000
-95,10,792603174883210000,792603174893244000
-90,10,792603174993232000,792603175003254000
-93,10,792603175103218000,792603175113244000
-92,10,792603175213236000,792603175223270000
NA,NA,792603175323216000,NA
-92,10,792603175433095000,792603175443233000
-91,10,792603175543217000,792603175553234000
-91,10,792603175653223000,792603175663236000
-93,10,792603175763211000,792603175773245000
-91,10,792603175873223000,792603175883238000
-92,10,792603175983211000,792603175993250000
-91,10,792603176093222000,792603176103236000
-93,10,792603176203229000,792603176213247000
-92,10,792603176313224000,792603176323243000
-90,10,792603176423242000,792603176433232000
-90,10,792603176533230000,792603176543225000
-91,10,792603176643222000,792603176653243000
-91,10,792603176753224000,792603176763243000
-91,10,792603176863231000,792603176873245000
-92,10,792603176973219000,792603176983227000
-91,10,792603177083219000,792603177093247000
-91,10,792603177193393000,792603177203238000
-92,10,792603177303227000,792603177313245000
-91,10,792603177413242000,792603177423221000
-91,10,792603177523233000,792603177533237000
-90,10,792603177633225000,792603177643228000
-91,20,792603177743222000,792603177763242000
-91,10,792603177853223000,792603177863221000
-91,10,792603177963222000,792603177973321000
-92,10,792603178073214000,792603178083228000
-91,11,792603178183227000,792603178193422000
-91,10,792603178293229000,792603178303232000
-92,10,792603178403240000,792603178413241000
-92,10,792603178513233000,792603178523224000
-92,10,792603178623224000,792603178633243000
-92,10,792603178733223000,792603178743228000
-93,10,792603178843222000,792603178853241000
-91,10,792603178953218000,792603178963231000
-90,10,792603179063220000,792603179073243000
-93,10,792603179173227000,792603179183224000
-93,10,792603179283232000,792603179293269000
-93,10,792603179393258000,792603179403231000
-91,10,792603179503229000,792603179513229000
-92,10,792603179613230000,792603179623229000
-92,10,792603179723218000,792603179733240000
-93,10,792603179833224000,792603179843234000
-90,10,792603179943221000,792603179953236000
-92,10,792603180053226000,792603180063231000
-91,10,792603180163224000,792603180173232000
-90,10,792603180273239000,792603180283239000
-93,10,792603180383252000,792603180393242000
-91,10,792603180493228000,792603180503213000
-91,10,792603180603230000,792603180613245000
-92,10,792603180713218000,792603180723233000
-91,10,792603180823229000,792603180833264000
-93,10,792603180933222000,792603180943224000
-91,10,792603181043220000,792603181053247000
-92,10,792603181153223000,792603181163224000
-90,10,792603181263239000,792603181273249000
-91,10,792603181373251000,792603181383227000
-93,10,792603181483229000,792603181493236000
-90,10,792603181593219000,792603181603237000
-91,10,792603181703221000,792603181713241000
-93,10,792603181813225000,792603181823230000
-90,10,792603181923221000,792603181933243000
-92,10,792603182033222000,792603182043237000
-92,10,792603182143224000,792603182153244000
-93,10,792603182253234000,792603182263235000
-92,10,792603182363250000,792603182373237000
-92,10,792603182473225000,792603182483223000
-92,10,792603182583226000,792603182593246000
-91,10,792603182693221000,792603182703228000
-92,10,792603182803221000,792603182813244000
-92,10,792603182913221000,792603182923231000
-92,10,792603183023223000,792603183033240000
-94,10,792603183133224000,792603183143225000
-93,10,792603183243232000,792603183253250000
-92,10,792603183353245000,792603183363230000
-92,10,792603183463243000,792603183473271000
-94,10,792603183573226000,792603183583231000
