RSSI,Ping,send_time_sender,recv_time_sender
NA,NA,792603536368905000,NA
NA,NA,792603536473108000,NA
NA,NA,792603536583057000,NA
NA,NA,792603536693070000,NA
NA,NA,792603536803056000,NA
-94,10,792603536913073000,792603536923261000
-94,10,792603537023222000,792603537033251000
-94,10,792603537133213000,792603537143237000
-93,10,792603537243241000,792603537253236000
NA,NA,792603537353242000,NA
NA,NA,792603537463075000,NA
NA,NA,792603537573066000,NA
NA,NA,792603537683055000,NA
NA,NA,792603537793071000,NA
NA,NA,792603537903058000,NA
NA,NA,792603538013062000,NA
NA,NA,792603538123052000,NA
NA,NA,792603538233083000,NA
NA,NA,792603538343073000,NA
NA,NA,792603538453081000,NA
NA,NA,792603538563066000,NA
NA,NA,792603538673067000,NA
NA,NA,792603538783057000,NA
NA,NA,792603538893061000,NA
NA,NA,792603539003059000,NA
NA,NA,792603539113060000,NA
NA,NA,792603539223067000,NA
NA,NA,792603539333082000,NA
NA,NA,792603539443076000,NA
NA,NA,792603539553087000,NA
NA,NA,792603539663065000,NA
NA,NA,792603539773068000,NA
NA,NA,792603539883056000,NA
NA,NA,792603539993068000,NA
NA,NA,792603540103059000,NA
NA,NA,792603540213074000,NA
NA,NA,792603540323062000,NA
NA,NA,792603540433090000,NA
NA,NA,792603540543075000,NA
NA,NA,792603540653077000,NA
NA,NA,792603540763049000,NA
NA,NA,792603540873067000,NA
NA,NA,792603540983059000,NA
NA,NA,792603541093066000,NA
NA,NA,792603541203062000,NA
NA,NA,792603541313078000,NA
NA,NA,792603541423076000,NA
NA,NA,792603541533079000,NA
NA,NA,792603541643058000,NA
NA,NA,792603541753068000,NA
NA,NA,792603541863059000,NA
NA,NA,792603541973067000,NA
NA,NA,792603542083054000,NA
NA,NA,792603542193196000,NA
NA,NA,792603542303065000,NA
NA,NA,792603542413083000,NA
NA,NA,792603542523062000,NA
NA,NA,792603542633069000,NA
NA,NA,792603542743059000,NA
NA,NA,792603542853067000,NA
NA,NA,792603542963059000,NA
NA,NA,792603543073072000,NA
NA,NA,792603543183058000,NA
NA,NA,792603543293076000,NA
NA,NA,792603543403079000,NA
NA,NA,792603543513077000,NA
NA,NA,792603543623059000,NA
NA,NA,792603543733072000,NA
NA,NA,792603543843063000,NA
NA,NA,792603543953073000,NA
NA,NA,792603544063057000,NA
NA,NA,792603544173067000,NA
NA,NA,792603544283065000,NA
NA,NA,792603544393088000,NA
NA,NA,792603544503072000,NA
NA,NA,792603544613065000,NA
NA,NA,792603544723054000,NA
NA,NA,792603544833073000,NA
NA,NA,792603544943058000,NA
NA,NA,792603545053067000,NA
NA,NA,792603545163053000,NA
NA,NA,792603545273076000,NA
NA,NA,792603545383081000,NA
NA,NA,792603545493072000,NA
NA,NA,792603545603057000,NA
NA,NA,792603545713074000,NA
NA,NA,792603545823058000,NA
NA,NA,792603545933067000,NA
NA,NA,792603546043053000,NA
NA,NA,792603546153067000,NA
NA,NA,792603546263069000,NA
NA,NA,792603546373097000,NA
NA,NA,792603546483066000,NA
NA,NA,792603546593076000,NA
NA,NA,792603546703057000,NA
NA,NA,792603546813074000,NA
NA,NA,792603546923056000,NA
NA,NA,792603547033069000,NA
NA,NA,792603547143060000,NA
NA,NA,792603547253078000,NA
