RSSI,Ping,send_time_sender,recv_time_sender
-81,21,370131953000,370152908000
-82,20,370242846000,370262874000
-81,20,370352832000,370372868000
-80,20,370462864000,370482866000
-80,20,370572839000,370592873000
-81,20,370682877000,370702859000
-79,20,370792838000,370812866000
-79,20,370902855000,370922864000
-80,20,371012834000,371032871000
-80,20,371122843000,371142863000
-79,20,371232839000,371252873000
-80,20,371342843000,371362858000
-82,20,371453014000,371472876000
-83,20,371562854000,371582872000
-82,20,371672865000,371692860000
-83,20,371782854000,371802858000
-84,20,371892842000,371912870000
-85,20,372002844000,372022881000
NA,NA,372112837000,NA
-87,20,372222684000,372242854000
-87,20,372332837000,372352862000
-86,20,372442841000,372462884000
-86,20,372552854000,372572868000
-87,20,372662878000,372682875000
-88,20,372772842000,372792866000
-87,20,372882835000,372902859000
-87,24,372992837000,373016584000
-86,20,373102838000,373122881000
-88,20,373212833000,373232873000
-87,20,373322843000,373342869000
-88,21,373432839000,373453065000
-86,20,373542845000,373562868000
-88,20,373652866000,373672864000
-88,20,373762842000,373782860000
-87,20,373872843000,373892878000
-89,20,373982839000,374002861000
-88,20,374092835000,374112872000
-89,20,374202843000,374222867000
-88,20,374312842000,374332878000
-89,20,374422836000,374442869000
-90,20,374532848000,374552898000
-88,20,374642870000,374662872000
-87,20,374752842000,374772870000
-87,20,374862842000,374882871000
-86,20,374972839000,374992869000
-87,20,375082848000,375102873000
-87,20,375192841000,375212871000
-87,20,375302840000,375322870000
-88,20,375412833000,375432909000
-87,20,375522854000,375542874000
-88,20,375632869000,375652869000
-89,20,375742843000,375762860000
-87,20,375852837000,375872870000
-88,20,375962842000,375982861000
-88,20,376072843000,376092880000
-87,20,376182839000,376202860000
-87,20,376292836000,376312870000
-87,20,376402838000,376422863000
-86,20,376512854000,376532881000
-86,20,376622870000,376642862000
-86,20,376732835000,376752884000
-86,20,376842844000,376862867000
-86,20,376952839000,376972874000
-85,20,377062840000,377082875000
-85,20,377172833000,377192867000
-85,20,377282839000,377302874000
-85,20,377392839000,377412882000
-85,20,377502859000,377522877000
NA,NA,377612868000,NA
-86,20,377722692000,377742845000
-87,20,377832847000,377852869000
-86,20,377942839000,377962858000
-87,20,378052841000,378072870000
-87,20,378162835000,378182854000
-88,20,378272841000,378292891000
-88,20,378382845000,378402854000
-88,20,378492856000,378512877000
-88,20,378602842000,378622870000
-88,20,378712841000,378732856000
-88,20,378822840000,378842874000
-88,20,378932832000,378952867000
-88,20,379042831000,379062868000
-89,20,379152836000,379172867000
-87,20,379262831000,379282872000
-88,20,379372837000,379392861000
-88,20,379482847000,379502872000
-88,20,379592838000,379612888000
-88,20,379702830000,379722862000
-89,20,379812840000,379832872000
-87,20,379922820000,379942863000
-88,20,380032840000,380052872000
-87,20,380142827000,380162860000
-86,20,380252835000,380272872000
-89,20,380362831000,380382858000
-89,20,380472852000,380492880000
-88,20,380582830000,380602865000
-89,20,380692861000,380712858000
-92,20,380802836000,380822859000
-90,20,380912837000,380932901000
-92,20,381022837000,381042866000
