RSSI,Ping,send_time_sender,recv_time_sender
-74,15,298217642000,298232906000
-74,20,298322842000,298342867000
-73,21,298432835000,298453062000
-74,20,298542841000,298562851000
-74,20,298652865000,298672858000
-75,20,298762844000,298782851000
-75,20,298872841000,298892867000
-75,20,298982842000,299002849000
-74,20,299092835000,299112867000
-74,20,299202838000,299222851000
-74,20,299312841000,299332867000
-74,20,299422835000,299442858000
-74,20,299532847000,299552868000
-74,20,299642892000,299662849000
-74,20,299752840000,299772863000
-75,20,299862847000,299882856000
-75,20,299972839000,299992861000
-75,20,300082843000,300102867000
-75,20,300192837000,300212863000
-75,20,300302845000,300322856000
-75,20,300412836000,300432863000
-74,20,300522862000,300542868000
-74,20,300632869000,300652856000
-74,20,300742844000,300762861000
-74,20,300852838000,300872865000
-74,20,300962843000,300982851000
-75,20,301072835000,301092876000
-75,20,301182839000,301202849000
-75,20,301292841000,301312865000
-75,20,301402844000,301422860000
-75,20,301512849000,301532877000
-75,20,301622877000,301642849000
-75,20,301732841000,301752863000
-75,20,301842846000,301862861000
-75,20,301952838000,301972865000
-74,20,302062838000,302082861000
-75,20,302172836000,302192857000
-75,20,302282857000,302302871000
-75,20,302392833000,302412872000
-74,19,302503342000,302522869000
-74,20,302612870000,302632849000
-74,20,302722847000,302742855000
-74,20,302832836000,302852863000
-74,20,302942847000,302962848000
-74,20,303052834000,303072863000
-74,20,303162853000,303182850000
-74,20,303272836000,303292863000
-74,20,303382842000,303402858000
-74,19,303493338000,303512875000
-75,20,303602850000,303622851000
-75,20,303712829000,303732869000
-74,20,303822841000,303842856000
-74,20,303932837000,303952866000
-74,20,304042837000,304062864000
-74,20,304152835000,304172866000
-74,20,304262835000,304282864000
-75,20,304372833000,304392871000
-75,20,304482849000,304502872000
-75,20,304592838000,304612894000
-75,20,304702827000,304722854000
-75,20,304812844000,304832890000
-75,20,304922833000,304942856000
-74,20,305032835000,305052879000
-75,20,305142829000,305162860000
-75,20,305252841000,305272873000
-75,20,305362828000,305382862000
-75,20,305472852000,305492882000
-75,20,305582836000,305602865000
-75,20,305692863000,305712855000
-75,20,305802851000,305822847000
-75,20,305912843000,305932865000
-76,20,306022836000,306042860000
-75,20,306132840000,306152861000
-75,20,306242840000,306262859000
-75,20,306352836000,306372888000
-75,20,306462852000,306482864000
-75,20,306572841000,306592868000
-75,20,306682877000,306702845000
-75,20,306792847000,306812861000
-75,20,306902842000,306922851000
-75,20,307012841000,307032866000
-75,20,307122837000,307142850000
-75,20,307232844000,307252868000
-74,20,307342835000,307362852000
-75,20,307453020000,307472872000
-75,20,307562848000,307582859000
-75,20,307672859000,307692860000
-75,20,307782845000,307802856000
-75,20,307892843000,307912863000
-75,20,308002839000,308022866000
-75,20,308112837000,308132867000
-75,20,308222842000,308242865000
-75,20,308332840000,308352863000
-75,20,308442846000,308462890000
-76,20,308552849000,308572866000
-75,20,308662865000,308682845000
-75,20,308772846000,308792855000
-75,20,308882842000,308902850000
-75,20,308992840000,309012895000
-75,20,309102834000,309122856000
