RSSI,Ping,send_time_sender,recv_time_sender
-64,11,178541250000,178552904000
-65,20,178652883000,178672866000
-66,20,178762835000,178782864000
-66,20,178872854000,178892860000
-65,20,178982843000,179002861000
-65,20,179092848000,179112865000
-64,20,179202844000,179222865000
-64,20,179312856000,179332860000
-65,20,179422838000,179442864000
-65,20,179532868000,179552868000
-65,20,179642884000,179662857000
-65,20,179752846000,179772849000
-64,20,179862845000,179882862000
-66,20,179972852000,179992852000
-65,20,180082841000,180102868000
-65,20,180192849000,180212850000
-66,20,180302852000,180322866000
-66,20,180412841000,180432869000
-65,20,180522856000,180542871000
-65,20,180632895000,180652847000
-65,20,180742843000,180762859000
-65,20,180852852000,180872855000
-65,20,180962846000,180982858000
-66,20,181072852000,181092874000
-65,20,181182843000,181202860000
-65,20,181292854000,181312861000
-65,20,181402843000,181422860000
-64,20,181512858000,181532862000
-65,20,181622882000,181642859000
-65,20,181732844000,181752860000
-65,20,181843075000,181862866000
-65,20,181952856000,181972852000
-66,20,182062845000,182082873000
-64,20,182172844000,182192855000
-65,20,182282850000,182302868000
-66,20,182392847000,182412855000
-65,20,182502856000,182522868000
-66,20,182612896000,182632861000
-66,20,182722843000,182742860000
-65,20,182832850000,182852861000
-65,20,182942842000,182962863000
-65,20,183052840000,183072866000
-66,20,183162841000,183182860000
-65,20,183272855000,183292862000
-64,20,183382839000,183402865000
-65,20,183492864000,183512867000
-66,20,183602848000,183622867000
-65,20,183712847000,183732855000
-66,20,183822844000,183842863000
-65,20,183932841000,183952856000
-65,20,184042840000,184062874000
-65,20,184152843000,184172845000
-64,20,184262843000,184282872000
-66,20,184372840000,184392860000
-65,20,184482863000,184502871000
-65,20,184592849000,184612880000
-66,20,184702835000,184722865000
-64,20,184812843000,184832867000
-65,20,184922837000,184942863000
-64,20,185032845000,185052859000
-66,20,185142831000,185162859000
-65,20,185252847000,185272867000
-65,20,185362834000,185382863000
-65,20,185472856000,185492862000
-65,20,185582839000,185602866000
-65,20,185692863000,185712865000
-66,20,185802837000,185822871000
-65,20,185912850000,185932856000
-66,20,186022835000,186042870000
-65,20,186132845000,186152858000
-65,20,186242843000,186262869000
-65,20,186352844000,186372860000
-64,20,186462854000,186482876000
-66,20,186572847000,186592867000
-66,20,186682875000,186702867000
-65,20,186792855000,186812850000
-66,20,186902847000,186922859000
-65,20,187012852000,187032866000
-66,20,187122843000,187142860000
-66,20,187232858000,187252857000
-64,20,187342837000,187362860000
-65,20,187453021000,187472865000
-66,20,187562851000,187582868000
-66,20,187672879000,187692847000
-66,20,187782845000,187802862000
-65,20,187892858000,187912860000
-66,20,188002846000,188022867000
-65,20,188112852000,188132854000
-66,20,188222847000,188242869000
-65,20,188332844000,188352861000
-66,20,188442847000,188462895000
-65,20,188552865000,188572903000
-65,20,188662961000,188682857000
-66,20,188772855000,188792848000
-65,20,188882847000,188902860000
-65,20,188992855000,189012853000
-66,20,189102841000,189122858000
-66,20,189212852000,189232855000
-67,20,189322843000,189342945000
-66,21,189432847000,189453080000
