RSSI,Ping,send_time_echoer,recv_time_echoer
-37,NA,38364378000,38362935000
-37,NA,38474291000,38472908000
-37,NA,38584212000,38582904000
-37,NA,38694223000,38692883000
-41,NA,38804230000,38802892000
-37,NA,38914222000,38912890000
-37,NA,39024214000,39022889000
-37,NA,39134231000,39132882000
-37,NA,39244422000,39243070000
-41,NA,39354256000,39352891000
-41,NA,39464293000,39462912000
-37,NA,39574241000,39572893000
-42,NA,39684241000,39682891000
-37,NA,39794243000,39792886000
-37,NA,39904252000,39902902000
-37,NA,40014252000,40012888000
-41,NA,40124246000,40122891000
-41,NA,40234256000,40232895000
-37,NA,40344320000,40342926000
-37,NA,40454308000,40452905000
-37,NA,40564248000,40562901000
-37,NA,40674267000,40672886000
-41,NA,40784261000,40782893000
-42,NA,40894265000,40892889000
-37,NA,41004263000,41002890000
-37,NA,41114269000,41112885000
-37,NA,41224262000,41222895000
-37,NA,41334329000,41332910000
-41,NA,41444333000,41442915000
-37,NA,41554280000,41552895000
-37,NA,41664272000,41662892000
-41,NA,41774280000,41772886000
-37,NA,41884275000,41882897000
-37,NA,41994283000,41992890000
-37,NA,42104284000,42102891000
-37,NA,42214287000,42212894000
-41,NA,42324347000,42322927000
-37,NA,42434351000,42432910000
-37,NA,42544279000,42542902000
-37,NA,42654291000,42652885000
-37,NA,42764291000,42762887000
-37,NA,42874298000,42872892000
-37,NA,42984294000,42982890000
-37,NA,43094302000,43092884000
-37,NA,43204303000,43202900000
-37,NA,43314359000,43312913000
-37,NA,43424358000,43422910000
-37,NA,43534317000,43532894000
-37,NA,43644304000,43642893000
-37,NA,43754320000,43752890000
-37,NA,43864314000,43862898000
-41,NA,43974315000,43972883000
-42,NA,44084323000,44082892000
-37,NA,44194328000,44192897000
-37,NA,44304377000,44302919000
-41,NA,44414397000,44412909000
-37,NA,44524314000,44522903000
-42,NA,44634326000,44632888000
-37,NA,44744319000,44742895000
-42,NA,44854324000,44852891000
-37,NA,44964323000,44962891000
-37,NA,45074327000,45072887000
-37,NA,45184323000,45182903000
-41,NA,45294385000,45292912000
-41,NA,45404473000,45402893000
-42,NA,45514342000,45512904000
-41,NA,45624312000,45622885000
-37,NA,45734323000,45732885000
-37,NA,45844317000,45842890000
-37,NA,45954313000,45952884000
-37,NA,46064320000,46062891000
-37,NA,46174318000,46172887000
-37,NA,46284378000,46282912000
-37,NA,46394332000,46392885000
-37,NA,46504383000,46502919000
-41,NA,46614326000,46612889000
-42,NA,46724323000,46722891000
-42,NA,46834331000,46832901000
-37,NA,46944317000,46942892000
-38,NA,47054329000,47052886000
-41,NA,47164335000,47162904000
-41,NA,47274380000,47272911000
-37,NA,47384332000,47382894000
-37,NA,47494376000,47492912000
-37,NA,47604316000,47602897000
-37,NA,47714330000,47712884000
-37,NA,47824316000,47822900000
-42,NA,47934326000,47932885000
-37,NA,48044321000,48042888000
-37,NA,48154330000,48152898000
-41,NA,48264380000,48262921000
-37,NA,48374332000,48372887000
-37,NA,48484382000,48482920000
-37,NA,48594328000,48592892000
-42,NA,48704324000,48702890000
-37,NA,48814339000,48812899000
-37,NA,48924324000,48922893000
-37,NA,49034330000,49032889000
-41,NA,49144336000,49142905000
-37,NA,49254388000,49252914000
