RSSI,Ping,send_time_echoer,recv_time_echoer
-75,NA,172014469000,172013013000
-75,NA,172124168000,172122891000
-74,NA,172234180000,172232876000
-74,NA,172344279000,172342940000
-75,NA,172454284000,172452905000
-74,NA,172564170000,172562904000
-74,NA,172674199000,172672895000
-74,NA,172784172000,172782899000
-74,NA,172894191000,172892891000
-74,NA,173004188000,173002911000
-74,NA,173114197000,173112890000
-74,NA,173224181000,173222903000
-74,NA,173334289000,173332932000
-75,NA,173444288000,173442927000
-75,NA,173554201000,173552895000
-75,NA,173664196000,173662911000
-75,NA,173774179000,173772888000
-75,NA,173884295000,173882904000
-75,NA,173994195000,173992894000
-76,NA,174104200000,174102905000
-75,NA,174214194000,174212891000
-75,NA,174324289000,174322945000
-75,NA,174434293000,174432910000
-75,NA,174544303000,174542909000
-75,NA,174654293000,174652899000
-75,NA,174764205000,174762907000
-75,NA,174874294000,174872894000
-76,NA,174984294000,174982909000
-75,NA,175094212000,175092893000
-75,NA,175204291000,175202904000
-75,NA,175314297000,175312931000
-75,NA,175424297000,175422926000
-75,NA,175534294000,175532892000
-76,NA,175644293000,175642911000
-75,NA,175754209000,175752890000
-75,NA,175864296000,175862902000
-75,NA,175974298000,175972897000
-75,NA,176084304000,176082901000
-75,NA,176194296000,176192894000
-75,NA,176304305000,176302943000
-75,NA,176414303000,176412913000
-76,NA,176524291000,176522903000
-70,NA,176634330000,176632940000
-75,NA,176744322000,176742949000
-75,NA,176854328000,176852943000
-75,NA,176964332000,176962959000
-75,NA,177074317000,177072934000
-76,NA,177184460000,177182948000
-75,NA,177294434000,177292982000
-75,NA,177404479000,177402958000
-75,NA,177514322000,177512936000
-75,NA,177624326000,177622948000
-75,NA,177734316000,177732925000
-75,NA,177844327000,177842941000
-75,NA,177954316000,177952932000
-75,NA,178064318000,178062936000
-74,NA,178174316000,178172923000
-75,NA,178284390000,178282982000
-75,NA,178394319000,178392927000
-75,NA,178504521000,178502975000
-75,NA,178614324000,178612938000
-75,NA,178724327000,178722939000
-75,NA,178834325000,178832933000
-75,NA,178944332000,178942949000
-75,NA,179054315000,179052928000
-75,NA,179164326000,179162943000
-75,NA,179274382000,179272970000
-75,NA,179384330000,179382944000
-75,NA,179494375000,179492958000
-75,NA,179604324000,179602956000
-75,NA,179714325000,179712929000
-75,NA,179824341000,179822949000
-75,NA,179934324000,179932938000
-75,NA,180044512000,180042939000
-75,NA,180154319000,180152933000
-75,NA,180264400000,180262989000
-75,NA,180374322000,180372929000
-75,NA,180484386000,180482977000
-75,NA,180594327000,180592940000
-75,NA,180704338000,180702944000
-75,NA,180814335000,180812937000
-75,NA,180924335000,180922949000
-75,NA,181034315000,181032929000
-75,NA,181144323000,181142941000
-75,NA,181254379000,181252972000
-75,NA,181364326000,181362939000
-75,NA,181474371000,181472959000
-75,NA,181584338000,181582948000
-75,NA,181694321000,181692926000
-75,NA,181804326000,181802942000
-75,NA,181914320000,181912939000
-75,NA,182024321000,182022938000
-75,NA,182134321000,182132931000
-75,NA,182244534000,182243150000
-75,NA,182354339000,182352930000
-75,NA,182464376000,182462969000
-75,NA,182574318000,182572942000
-75,NA,182684525000,182682938000
-74,NA,182794321000,182792933000
-75,NA,182904325000,182902948000
