RSSI,Ping,send_time_echoer,recv_time_echoer
-51,NA,341785300000,341783287000
-51,NA,341894173000,341892929000
-52,NA,342004151000,342002890000
-51,NA,342114146000,342112913000
-52,NA,342224159000,342222894000
-52,NA,342334255000,342332938000
-51,NA,342444171000,342442900000
-51,NA,342554152000,342552915000
-51,NA,342664171000,342662896000
-50,NA,342774256000,342772934000
-49,NA,342884255000,342882899000
-50,NA,342994160000,342992908000
-48,NA,343104255000,343102902000
-50,NA,343214157000,343212903000
-51,NA,343324258000,343322929000
-51,NA,343434166000,343432916000
-50,NA,343544162000,343542897000
-51,NA,343654269000,343652903000
-50,NA,343764259000,343762923000
-51,NA,343874175000,343872914000
-51,NA,343984260000,343982895000
-50,NA,344094176000,344092915000
-51,NA,344204170000,344202898000
-50,NA,344314295000,344312937000
-50,NA,344424260000,344422902000
-50,NA,344534180000,344532908000
-51,NA,344644263000,344642898000
-51,NA,344754265000,344752937000
-51,NA,344864175000,344862902000
-50,NA,344974267000,344972903000
-50,NA,345084261000,345082906000
-49,NA,345194183000,345192914000
-50,NA,345304266000,345302923000
-50,NA,345414266000,345412914000
-51,NA,345524182000,345522898000
-51,NA,345634184000,345632906000
-51,NA,345744269000,345742925000
-49,NA,345854271000,345852907000
-50,NA,345964268000,345962897000
-51,NA,346074269000,346072919000
-51,NA,346184270000,346182900000
-51,NA,346294272000,346292935000
-51,NA,346404268000,346402904000
-51,NA,346514277000,346512913000
-52,NA,346624275000,346622897000
-50,NA,346734273000,346732934000
-50,NA,346844268000,346842903000
-51,NA,346954301000,346952905000
-51,NA,347064269000,347062900000
-51,NA,347174276000,347172906000
-51,NA,347284274000,347282924000
-51,NA,347394274000,347392918000
-50,NA,347504275000,347502899000
-51,NA,347614277000,347612906000
-50,NA,347724275000,347722927000
-50,NA,347834279000,347832911000
-50,NA,347944277000,347942893000
-51,NA,348054277000,348052913000
-51,NA,348164278000,348162897000
-52,NA,348274396000,348272936000
-51,NA,348384303000,348382900000
-50,NA,348494281000,348492906000
-51,NA,348604280000,348602896000
-51,NA,348714280000,348712917000
-51,NA,348824278000,348822906000
-50,NA,348934287000,348932897000
-51,NA,349044280000,349042896000
-50,NA,349154287000,349152910000
-51,NA,349264421000,349263077000
-50,NA,349374287000,349372907000
-50,NA,349484286000,349482895000
-51,NA,349594288000,349592903000
-51,NA,349704284000,349702898000
-50,NA,349814423000,349812929000
-52,NA,349924287000,349922891000
-50,NA,350034287000,350032911000
-50,NA,350144288000,350142894000
-50,NA,350254290000,350252901000
-50,NA,350364320000,350362932000
-50,NA,350474292000,350472910000
-52,NA,350584290000,350582892000
-51,NA,350694290000,350692911000
-51,NA,350804300000,350802918000
-51,NA,350914289000,350912909000
-51,NA,351024290000,351022897000
-51,NA,351134293000,351132910000
-50,NA,351244293000,351242888000
-50,NA,351354332000,351352943000
-51,NA,351464294000,351462897000
-50,NA,351574296000,351572897000
-52,NA,351684293000,351682893000
-51,NA,351794324000,351792933000
-51,NA,351904295000,351902890000
-51,NA,352014296000,352012910000
-50,NA,352124297000,352122895000
-51,NA,352234299000,352232904000
-50,NA,352344334000,352342922000
-51,NA,352454473000,352452910000
-50,NA,352564333000,352562887000
-50,NA,352674299000,352672908000
