RSSI,Ping,send_time_echoer,recv_time_echoer
-89,NA,792603475504132000,792603475502727000
-88,NA,792603475613996000,792603475612715000
-88,NA,792603475724076000,792603475722746000
-88,NA,792603475833983000,792603475832718000
-87,NA,792603475943964000,792603475942704000
-86,NA,792603476053969000,792603476052705000
-88,NA,792603476163985000,792603476162713000
-87,NA,792603476273971000,792603476272704000
-86,NA,792603476384016000,792603476382714000
-86,NA,792603476494016000,792603476492729000
-87,NA,792603476603996000,792603476602709000
-87,NA,792603476714034000,792603476712719000
-87,NA,792603476824034000,792603476822717000
-87,NA,792603476933958000,792603476932702000
-88,NA,792603477043958000,792603477042702000
-84,NA,792603477153972000,792603477152711000
-87,NA,792603477264000000,792603477262708000
-86,NA,792603477374006000,792603477372703000
-86,NA,792603477484000000,792603477482714000
-86,NA,792603477593969000,792603477592703000
-86,NA,792603477704184000,792603477702733000
-86,NA,792603477814170000,792603477812810000
-87,NA,792603477924158000,792603477922795000
-87,NA,792603478034339000,792603478032799000
-87,NA,792603478144205000,792603478142811000
-87,NA,792603478254163000,792603478252794000
-87,NA,792603478364169000,792603478362799000
-86,NA,792603478474168000,792603478472807000
-88,NA,792603478584160000,792603478582793000
-88,NA,792603478694315000,792603478692827000
-88,NA,792603478804180000,792603478802809000
-89,NA,792603478914174000,792603478912799000
-90,NA,792603479024202000,792603479022806000
-89,NA,792603479134151000,792603479132804000
-90,NA,792603479244190000,792603479242803000
-89,NA,792603479354162000,792603479352795000
-90,NA,792603479464186000,792603479462813000
-89,NA,792603479574339000,792603479572795000
-89,NA,792603479684222000,792603479682823000
-90,NA,792603479794194000,792603479792810000
-89,NA,792603479904195000,792603479902806000
-89,NA,792603480014158000,792603480012800000
-90,NA,792603480124172000,792603480122809000
-87,NA,792603480234186000,792603480232797000
-88,NA,792603480344190000,792603480342809000
-88,NA,792603480454163000,792603480452808000
-89,NA,792603480564188000,792603480562801000
-93,NA,792603480684453000,792603480682827000
-93,NA,792603480794198000,792603480792805000
-86,NA,792603480904192000,792603480902806000
-84,NA,792603481014183000,792603481012804000
-83,NA,792603481124154000,792603481122800000
-85,NA,792603481234150000,792603481232791000
-84,NA,792603481344174000,792603481342800000
-85,NA,792603481454172000,792603481452804000
-85,NA,792603481564149000,792603481562789000
-87,NA,792603481674214000,792603481672817000
-89,NA,792603481784198000,792603481782815000
-90,NA,792603481894194000,792603481892809000
-91,NA,792603482004400000,792603482002791000
-90,NA,792603482114192000,792603482112810000
NA,NA,NA,NA
-89,NA,792603482334141000,792603482332792000
-89,NA,792603482444201000,792603482442804000
-88,NA,792603482554163000,792603482552801000
-91,NA,792603482664238000,792603482662831000
-90,NA,792603482774175000,792603482772804000
-89,NA,792603482884203000,792603482882817000
-90,NA,792603482994161000,792603482992794000
-89,NA,792603483104196000,792603483102807000
NA,NA,NA,NA
-89,NA,792603483324167000,792603483322806000
-89,NA,792603483434200000,792603483432808000
-89,NA,792603483544336000,792603483542800000
-88,NA,792603483654337000,792603483652829000
-90,NA,792603483764442000,792603483762805000
-89,NA,792603483874173000,792603483872799000
-91,NA,792603483984185000,792603483982805000
-89,NA,792603484094162000,792603484092796000
-89,NA,792603484204184000,792603484202800000
-90,NA,792603484314173000,792603484312803000
-89,NA,792603484424184000,792603484422796000
-90,NA,792603484534169000,792603484532797000
-90,NA,792603484644209000,792603484642834000
-91,NA,792603484754181000,792603484752797000
-90,NA,792603484864176000,792603484862800000
-91,NA,792603484974197000,792603484972813000
-91,NA,792603485084173000,792603485082795000
-92,NA,792603485194186000,792603485192800000
-91,NA,792603485304202000,792603485302809000
-89,NA,792603485424186000,792603485422803000
-91,NA,792603485534194000,792603485532806000
-91,NA,792603485644240000,792603485642840000
-90,NA,792603485754178000,792603485752793000
-90,NA,792603485864209000,792603485862808000
-89,NA,792603485974183000,792603485972807000
-91,NA,792603486084180000,792603486082797000
-92,NA,792603486194352000,792603486192808000
-90,NA,792603486304260000,792603486302807000
-90,NA,792603486414415000,792603486412801000
