RSSI,Ping,send_time_echoer,recv_time_echoer
-27,NA,86914255000,86912954000
-26,NA,87024215000,87022887000
-26,NA,87134196000,87132894000
-27,NA,87244210000,87242885000
-27,NA,87354219000,87352921000
-26,NA,87464214000,87462888000
-28,NA,87574199000,87572898000
-29,NA,87684216000,87682876000
-26,NA,87794203000,87792907000
-27,NA,87904212000,87902887000
-27,NA,88014205000,88012888000
-29,NA,88124215000,88122881000
-29,NA,88234205000,88232893000
-27,NA,88344219000,88342902000
-27,NA,88454206000,88452894000
-29,NA,88564219000,88562883000
-27,NA,88674207000,88672891000
-26,NA,88784239000,88782908000
-26,NA,88894204000,88892904000
-26,NA,89004219000,89002875000
-26,NA,89114203000,89112888000
-29,NA,89224219000,89222882000
-26,NA,89334245000,89332918000
-26,NA,89444222000,89442881000
-26,NA,89554206000,89552891000
-28,NA,89664222000,89662878000
-27,NA,89774247000,89772909000
-26,NA,89884217000,89882883000
-26,NA,89994212000,89992889000
-26,NA,90104222000,90102888000
-28,NA,90214211000,90212894000
-27,NA,90324257000,90322906000
-28,NA,90434213000,90432894000
-28,NA,90544225000,90542885000
-27,NA,90654216000,90652892000
-26,NA,90764264000,90762899000
-27,NA,90874219000,90872898000
-27,NA,90984225000,90982882000
-27,NA,91094209000,91092896000
-28,NA,91204227000,91202879000
-27,NA,91314270000,91312912000
-28,NA,91424248000,91422895000
-26,NA,91534212000,91532888000
-27,NA,91644240000,91642876000
-27,NA,91754278000,91752923000
-28,NA,91864223000,91862887000
-27,NA,91974238000,91972890000
-27,NA,92084242000,92082889000
-27,NA,92194224000,92192885000
-28,NA,92304285000,92302904000
-29,NA,92414252000,92412903000
-27,NA,92524231000,92522875000
-27,NA,92634239000,92632886000
-26,NA,92744302000,92742912000
-26,NA,92854249000,92852896000
-27,NA,92964245000,92962874000
-28,NA,93074248000,93072897000
-26,NA,93184251000,93182879000
-27,NA,93294302000,93292919000
-27,NA,93404285000,93402888000
-26,NA,93514253000,93512889000
-26,NA,93624263000,93622879000
-26,NA,93734315000,93732918000
-29,NA,93844258000,93842883000
-27,NA,93954267000,93952890000
-27,NA,94064269000,94062898000
-28,NA,94174253000,94172892000
-27,NA,94284321000,94282911000
-27,NA,94394275000,94392903000
-26,NA,94504254000,94502883000
-27,NA,94614257000,94612891000
-29,NA,94724311000,94722908000
-28,NA,94834260000,94832896000
-28,NA,94944259000,94942882000
-28,NA,95054258000,95052903000
-27,NA,95164260000,95162877000
-27,NA,95274323000,95272921000
-29,NA,95384275000,95382893000
-28,NA,95494255000,95492891000
-27,NA,95604276000,95602878000
-27,NA,95714263000,95712894000
-27,NA,95824274000,95822888000
-26,NA,95934255000,95932889000
-27,NA,96044256000,96042883000
-28,NA,96154251000,96152892000
-29,NA,96264442000,96263060000
-27,NA,96374281000,96372905000
-27,NA,96484258000,96482881000
-29,NA,96594261000,96592884000
-27,NA,96704265000,96702892000
-27,NA,96814306000,96812913000
-27,NA,96924268000,96922886000
-27,NA,97034269000,97032896000
-27,NA,97144260000,97142891000
-28,NA,97254265000,97252893000
-26,NA,97364322000,97362920000
-26,NA,97474259000,97472892000
-28,NA,97584265000,97582884000
-26,NA,97694258000,97692900000
-27,NA,97804315000,97802905000
